id,protein,taxa,e-value
WP_080565304.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_080551582.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_080503393.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_081091115.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_094225818.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_021995532.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,0.0
WP_110057840.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_094223647.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_080545245.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_016474531.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,0.0
WP_094207397.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_094208885.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_094203932.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_094210023.1, formate dehydrogenase subunit alpha,Finegoldia magna,0.0
WP_004838149.1, formate dehydrogenase subunit alpha,Anaerococcus vaginalis,0.0
WP_005428799.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,0.0
WP_139687334.1, formate dehydrogenase subunit alpha,Sutterella sp,0.0
WP_081446169.1, formate dehydrogenase subunit alpha,Parvimonas micra,3.41e-180
WP_118059362.1, formate dehydrogenase subunit alpha,Parvimonas micra,3.60e-180
WP_081697337.1, formate dehydrogenase subunit alpha,Parvimonas micra,5.42e-179
WP_081985393.1, formate dehydrogenase subunit alpha,Parvimonas micra,8.33e-179
WP_156425740.1, formate dehydrogenase subunit alpha,TM7 H1,1.02e-178
WP_058695594.1, formate dehydrogenase subunit alpha,Eubacterium sp,1.54e-171
WP_013379307.1, MULTISPECIES: formate dehydrogenase subunit alpha,Eubacterium sp,4.11e-169
WP_155397816.1," molybdopterin-dependent oxidoreductase, partial",Haemophilus haemolyticus,5.67e-137
KXB48910.1, formate dehydrogenase subunit alpha family protein,Eggerthella like,1.69e-128
WP_029436381.1, nitrate reductase,Bilophila wadsworthia,3.68e-113
WP_016360481.1, nitrate reductase,Bilophila wadsworthia,7.16e-113
WP_029435591.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,1.60e-112
WP_005027938.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,1.90e-112
YP_006781339.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,2.11e-94
WP_101636912.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,7.62e-75
WP_081634525.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,1.35e-74
WP_081617935.1, formate dehydrogenase,Campylobacter ureolyticus,1.40e-74
WP_081755350.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,3.09e-74
WP_081617940.1, formate dehydrogenase,Campylobacter ureolyticus,5.31e-73
WP_081634527.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,7.18e-72
WP_005632336.1, spermidine/putrescine ABC transporter substrate-binding protein,Haemophilus haemolyticus,1.45e-65
KXB51865.1, molybdopterin oxidoreductase Fe4S4 domain protein,Eggerthella like,3.10e-59
YP_002408304.1, nitrate reductase catalytic subunit,Escherichia coli,1.38e-57
YP_006120588.1, nitrate reductase catalytic subunit,Escherichia coli,1.46e-57
WP_000778069.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Escherichia coli,1.52e-57
YP_002413254.1, nitrate reductase large subunit,Escherichia coli,1.72e-57
WP_032277551.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,1.74e-57
WP_000778046.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,1.94e-57
WP_000778047.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,2.22e-57
WP_000778048.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,4.42e-57
NP_416710.1, periplasmic nitrate reductase subunit NapA,Escherichia coli,5.07e-57
YP_006778389.1, nitrate reductase catalytic subunit,Escherichia coli,5.12e-57
WP_072643114.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,8.00e-57
WP_025404412.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,2.42e-56
WP_065265391.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.43e-54
WP_118861621.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.98e-54
WP_118788683.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.23e-53
WP_065246586.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.21e-53
WP_118879533.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.02e-52
WP_118785332.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.02e-52
WP_046942540.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.01e-52
WP_118855508.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.00e-52
WP_118775619.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.96e-52
WP_118793731.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.49e-52
WP_118808675.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.28e-51
WP_118790526.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.60e-51
WP_005636508.1, nitrate reductase catalytic subunit,Haemophilus haemolyticus,1.62e-51
WP_114908251.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.64e-51
WP_118795980.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.85e-51
WP_118865456.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.12e-51
WP_005647135.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.40e-51
WP_046938662.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.86e-51
WP_005627029.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.15e-51
WP_005635178.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.29e-51
WP_118777247.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.80e-51
WP_065249921.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.87e-51
WP_005643039.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.41e-51
WP_118811519.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.08e-51
WP_118781774.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.70e-51
WP_114891534.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.89e-51
WP_118817195.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.01e-50
WP_118800691.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.07e-50
WP_046952771.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.09e-50
WP_118843455.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.15e-50
WP_032803590.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.45e-50
WP_118867997.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.06e-50
WP_133499088.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.07e-50
WP_118805672.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.88e-50
WP_111695962.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.74e-50
WP_046950563.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.31e-50
WP_050334068.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,5.82e-50
WP_114675162.1, formate dehydrogenase,Campylobacter ureolyticus,5.82e-50
WP_118813514.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.36e-50
WP_118858858.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.79e-50
WP_005632153.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.93e-49
WP_077626213.1, formate dehydrogenase-N subunit alpha,Escherichia coli,9.28e-48
WP_089158675.1, formate dehydrogenase-N subunit alpha,Escherichia coli,1.05e-47
NP_312847.1, formate dehydrogenase subunit alpha,Escherichia coli,1.05e-47
WP_149026280.1, formate dehydrogenase-N subunit alpha,Escherichia coli,1.07e-47
WP_011310337.1, MULTISPECIES: formate dehydrogenase-N subunit alpha,Escherichia coli,1.16e-47
NP_418330.1, formate dehydrogenase O subunit alpha,Escherichia coli,1.30e-47
WP_077884234.1, formate dehydrogenase-N subunit alpha,Escherichia coli,1.33e-47
WP_077697102.1, formate dehydrogenase-N subunit alpha,Escherichia coli,1.34e-47
YP_002415042.1, formate dehydrogenase-O large subunit,Escherichia coli,1.40e-47
WP_002835344.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.86e-45
WP_094209581.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,4.78e-45
YP_002412465.1, formate dehydrogenase-N subunit alpha,Escherichia coli,5.33e-45
WP_065360181.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,5.48e-45
YP_002407733.1," formate dehydrogenase-N subunit alpha, nitrate-inducible",Escherichia coli,6.11e-45
NP_310105.1, formate dehydrogenase subunit alpha,Escherichia coli,1.94e-44
WP_155759390.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,2.20e-44
NP_415991.1, formate dehydrogenase N subunit alpha,Escherichia coli,2.27e-44
WP_077626401.1, formate dehydrogenase-N subunit alpha,Escherichia coli,2.31e-44
WP_143182663.1, formate dehydrogenase-N subunit alpha,Escherichia coli,2.37e-44
WP_144265952.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,2.61e-44
WP_141561824.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.62e-44
WP_081847476.1, formate dehydrogenase-N subunit alpha,Bilophila wadsworthia,3.64e-44
WP_155759340.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.82e-44
WP_081637750.1, formate dehydrogenase-N subunit alpha,Bilophila wadsworthia,3.96e-44
WP_024257742.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,8.13e-44
WP_077698162.1, formate dehydrogenase-N subunit alpha,Escherichia coli,8.32e-44
WP_012817776.1, MULTISPECIES: formate dehydrogenase-N subunit alpha,Escherichia coli,8.70e-44
WP_141562021.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.04e-43
WP_151238350.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.04e-43
NP_311411.1, S- and N-oxide reductase subunit A,Escherichia coli,1.05e-43
WP_000380691.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.06e-43
WP_153065051.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.35e-43
WP_145960443.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.59e-43
WP_077697106.1, formate dehydrogenase-N subunit alpha,Escherichia coli,2.56e-43
WP_155397216.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.13e-43
WP_024962700.1, formate dehydrogenase,Campylobacter ureolyticus,4.16e-43
WP_004269613.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,4.37e-43
WP_094225530.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,4.58e-43
WP_102164548.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.34e-42
WP_155397416.1," formate dehydrogenase-N subunit alpha, partial",Haemophilus haemolyticus,2.24e-42
WP_060790008.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.62e-42
WP_062412550.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,3.76e-42
WP_119982336.1, molybdopterin oxidoreductase family protein,Veillonella atypica,4.44e-42
WP_154254578.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,6.27e-42
WP_101637323.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,1.03e-41
WP_000395613.1, MULTISPECIES: formate dehydrogenase-N subunit alpha,Escherichia coli,1.14e-41
WP_110058349.1, formate dehydrogenase,Finegoldia magna,1.23e-41
WP_094203446.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.46e-41
WP_154274162.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.04e-41
WP_002842043.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.86e-41
WP_005379752.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,3.11e-41
WP_050333586.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,3.90e-41
WP_005375609.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,4.08e-41
WP_156931700.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,6.28e-41
WP_016476440.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Veillonella atypica,1.19e-40
WP_094206954.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.49e-40
WP_118354335.1, molybdopterin oxidoreductase family protein,Veillonella atypica,2.28e-40
WP_035112250.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.98e-40
WP_094202590.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,3.59e-40
WP_060807248.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,4.00e-40
WP_082149298.1, MULTISPECIES: FdhF/YdeP family oxidoreductase,Arcanobacterium haemolyticum,4.12e-40
WP_005384044.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,5.65e-40
WP_002838622.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,6.88e-40
WP_022443589.1, periplasmic nitrate reductase large subunit,Sutterella sp,1.68e-39
WP_022443589.1, periplasmic nitrate reductase large subunit,Sutterella sp,2.39e-06
WP_065226913.1, oxidoreductase,Escherichia coli,7.38e-39
YP_002407759.1, putative oxidoreductase,Escherichia coli,1.51e-37
YP_002412491.1, putative oxidoreductase,Escherichia coli,1.74e-37
WP_000726712.1, putative oxidoreductase,Escherichia coli,1.76e-37
WP_087478284.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,2.10e-37
WP_101485887.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,2.70e-37
WP_147558684.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,2.73e-37
WP_070725086.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Actinomyces radingae,4.78e-37
WP_058236300.1, molybdopterin-dependent oxidoreductase,Actinomyces ihumii,6.50e-37
WP_117755955.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,7.37e-37
YP_006119840.1, putative oxidoreductase,Escherichia coli,7.74e-37
WP_000726699.1, MULTISPECIES: acid resistance putative oxidoreductase YdeP,Escherichia coli,9.37e-37
WP_114493830.1, acid resistance putative oxidoreductase YdeP,Escherichia coli,9.72e-37
NP_416018.1, putative oxidoreductase YdeP,Escherichia coli,1.05e-36
YP_006779288.1, oxidoreductase,Escherichia coli,1.07e-36
WP_000726739.1, acid resistance putative oxidoreductase YdeP,Escherichia coli,1.11e-36
WP_000726734.1, acid resistance putative oxidoreductase YdeP,Escherichia coli,1.13e-36
WP_106907425.1, oxidoreductase,Escherichia coli,1.18e-36
WP_000726687.1, MULTISPECIES: oxidoreductase,Escherichia coli,1.52e-36
WP_000726678.1, acid resistance putative oxidoreductase YdeP,Escherichia coli,2.68e-36
WP_106907857.1, oxidoreductase,Escherichia coli,2.78e-36
WP_075712007.1, molybdopterin-dependent oxidoreductase,Eubacterium sp,2.90e-36
WP_148399558.1, formate dehydrogenase-N subunit alpha,Bilophila wadsworthia,5.44e-36
WP_000850306.1, MULTISPECIES: dimethylsulfoxide reductase subunit A,Escherichia coli,7.81e-36
WP_000850334.1, MULTISPECIES: dimethylsulfoxide reductase subunit A,Escherichia coli,8.02e-36
YP_002408217.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,8.46e-36
WP_000850325.1, dimethylsulfoxide reductase subunit A,Escherichia coli,8.69e-36
NP_415414.4, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.02e-35
WP_062946183.1, dimethylsulfoxide reductase subunit A,Escherichia coli,1.07e-35
YP_006780050.1, anaerobic dimethyl sulfoxide reductase subunit A,Escherichia coli,1.14e-35
YP_006119178.1," dimethyl sulfoxide reductase, anaerobic subunit A",Escherichia coli,1.22e-35
WP_000850297.1, dimethylsulfoxide reductase subunit A,Escherichia coli,1.48e-35
WP_005024980.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.65e-35
WP_029435347.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.68e-35
YP_002411842.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.92e-35
WP_027868834.1, molybdopterin-dependent oxidoreductase,Eubacterium sp,3.00e-35
WP_038430859.1, dimethylsulfoxide reductase subunit A,Escherichia coli,5.43e-35
WP_046939452.1, dimethyl sulfoxide reductase subunit A,Haemophilus haemolyticus,7.00e-35
WP_118856638.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,1.01e-34
WP_020310418.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,2.06e-34
WP_118785541.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,2.07e-34
WP_118808865.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,4.92e-34
WP_118791024.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,5.29e-34
WP_115651847.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,5.41e-34
WP_018713655.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,5.55e-34
WP_101637597.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,8.94e-34
WP_005639801.1, MULTISPECIES: trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,1.28e-33
WP_118791688.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,1.98e-33
WP_133498091.1, trimethylamine-N-oxide reductase TorA,Haemophilus haemolyticus,2.15e-33
WP_016646855.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,2.40e-33
WP_048706639.1, molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,3.49e-33
WP_024962542.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,5.28e-33
WP_118274832.1, nitrate reductase catalytic subunit NapA,Sutterella sp,6.11e-33
WP_050335180.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,7.89e-33
KXB48909.1, molybdopterin oxidoreductase Fe4S4 domain protein,Eggerthella like,1.31e-32
WP_062332669.1, molybdopterin-dependent oxidoreductase,Sutterella sp,3.77e-32
WP_061069257.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,3.85e-32
NP_310320.1, S- and N-oxide reductase subunit A,Escherichia coli,4.52e-32
WP_004008961.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,4.60e-32
WP_005643110.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Haemophilus haemolyticus,5.76e-32
WP_023154523.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,7.50e-32
WP_065226943.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,8.72e-32
WP_004011172.1, molybdopterin-dependent oxidoreductase,Mobiluncus holmesii,1.07e-31
WP_000041668.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.18e-31
WP_004007416.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,1.22e-31
YP_002407475.1, oxidoreductase subunit,Escherichia coli,1.52e-31
WP_000041703.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.58e-31
YP_002412605.1, oxidoreductase subunit,Escherichia coli,2.22e-31
WP_077884277.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.27e-31
WP_072141258.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.69e-31
YP_006779227.1, oxidoreductase subunit,Escherichia coli,3.24e-31
NP_416104.1, putative selenate reductase YnfE,Escherichia coli,4.01e-31
NP_310321.2, S- and N-oxide reductase subunit A,Escherichia coli,4.64e-31
YP_006119947.1, oxidoreductase subunit,Escherichia coli,4.88e-31
WP_001414236.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,5.81e-31
WP_001340362.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Escherichia coli,7.00e-31
WP_118858937.1, twin-arginine translocation signal domain-containing protein,Haemophilus haemolyticus,7.11e-31
YP_002412606.1, oxidoreductase subunit,Escherichia coli,7.19e-31
WP_001342196.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Escherichia coli,7.45e-31
WP_013170453.1, dimethyl sulfoxide reductase subunit A,Arcanobacterium haemolyticum,8.98e-31
WP_000041554.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,8.99e-31
YP_002407476.1, oxidoreductase subunit,Escherichia coli,9.65e-31
WP_118274569.1, molybdopterin-dependent oxidoreductase,Sutterella sp,9.91e-31
WP_118274569.1, molybdopterin-dependent oxidoreductase,Sutterella sp,4.51e-12
WP_077886428.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.08e-30
WP_001443304.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.19e-30
YP_006779226.1, oxidoreductase subunit,Escherichia coli,1.28e-30
WP_139688051.1, molybdopterin oxidoreductase,Sutterella sp,1.54e-30
WP_000041701.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.42e-30
WP_118803285.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,2.94e-30
WP_118775193.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,2.96e-30
WP_114909313.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.04e-30
WP_118275414.1, molybdopterin-dependent oxidoreductase,Sutterella sp,3.20e-30
WP_118777338.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.71e-30
WP_118815577.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.74e-30
WP_118861420.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.84e-30
WP_118867827.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,3.87e-30
WP_139687722.1, molybdopterin dinucleotide-binding protein,Sutterella sp,3.91e-30
WP_139687722.1, molybdopterin dinucleotide-binding protein,Sutterella sp,1.33e-14
WP_139689042.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Sutterella sp,4.15e-30
WP_005646423.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,5.86e-30
WP_118859215.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,6.81e-30
WP_111407478.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,7.32e-30
WP_053465425.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,7.65e-30
WP_118785010.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,7.72e-30
WP_118795660.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,8.22e-30
WP_114891699.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,8.97e-30
WP_139687519.1, molybdopterin oxidoreductase,Sutterella sp,9.04e-30
WP_118856010.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,9.96e-30
WP_118846157.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.19e-29
WP_133498201.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.24e-29
WP_118790240.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.25e-29
WP_046940036.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.26e-29
WP_111696557.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.28e-29
WP_134079887.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.29e-29
WP_118782145.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.32e-29
WP_118843222.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.33e-29
WP_005628715.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.33e-29
WP_044364421.1, MULTISPECIES: twin-arginine translocation signal domain-containing protein,Haemophilus haemolyticus,1.46e-29
WP_046953564.1, formate dehydrogenase-N subunit alpha,Haemophilus haemolyticus,1.47e-29
WP_022372632.1, dimethyl sulfoxide reductase subunit A,Sutterella sp,2.61e-29
WP_022372919.1, periplasmic nitrate reductase large subunit,Sutterella sp,4.53e-29
