id,protein,taxa,e-value
WP_008761138.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_010539148.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides faecis;Bacteroides thetaiotaomicron,0.0
WP_011108072.1, glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_008766295.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_060386426.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_117906877.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_117955600.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_009123266.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_016661743.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_005657039.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_118434917.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_117710755.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_118399431.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
KXB48246.1," Glu/Leu/Phe/Val dehydrogenase, dimerization domain protein",Eggerthella like,0.0
WP_066781538.1, NADP-specific glutamate dehydrogenase,TM7 H1,0.0
WP_129615055.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_117571832.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_117924075.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_117996196.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_118116427.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_061102916.1, NADP-specific glutamate dehydrogenase,Fannyhessea vaginae,0.0
WP_010241390.1, NADP-specific glutamate dehydrogenase,Fannyhessea vaginae,0.0
WP_048596968.1, NADP-specific glutamate dehydrogenase,Fannyhessea vaginae,0.0
WP_036788781.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_117704575.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_022234943.1, glutamate dehydrogenase,Eubacterium sp,0.0
WP_007173095.1, NADP-specific glutamate dehydrogenase,Prevotella bergensis,0.0
WP_022501910.1, glutamate dehydrogenase,Eubacterium sp,0.0
WP_044115292.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_021866886.1, glutamate dehydrogenase,Eubacterium sp,0.0
WP_009433563.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_021666912.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_117710771.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_004288631.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_010539151.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides faecis;Bacteroides thetaiotaomicron,0.0
WP_115714570.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_009123247.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_022206086.1, glutamate dehydrogenase,Eubacterium sp,0.0
WP_016661762.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_113748882.1, NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_055220153.1, NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_062695904.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_005657089.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_008766346.1, NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_008761135.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_117955618.1, NADP-specific glutamate dehydrogenase,Bacteroides stercoris,0.0
WP_022431177.1, glutamate dehydrogenase,Eubacterium sp,0.0
WP_008687874.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,0.0
WP_070750108.1, NADP-specific glutamate dehydrogenase,Bacteroides thetaiotaomicron,0.0
WP_092648285.1, NADP-specific glutamate dehydrogenase,Actinomyces radingae,0.0
WP_044189789.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_036879462.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_022259718.1, MULTISPECIES: glutamate dehydrogenase,Eubacterium sp,0.0
WP_058236140.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Actinomyces ihumii,0.0
WP_044232819.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,0.0
WP_007366073.1, NADP-specific glutamate dehydrogenase,Porphyromonas uenonis,0.0
WP_022248177.1, glutamate dehydrogenase,Eubacterium sp,2.24e-180
WP_027451587.1, NADP-specific glutamate dehydrogenase,Porphyromonas uenonis,3.68e-180
WP_021973117.1, glutamate dehydrogenase,Eubacterium sp,7.53e-180
WP_025883026.1, NADP-specific glutamate dehydrogenase,Porphyromonas uenonis,1.09e-178
WP_021982728.1, glutamate dehydrogenase,Eubacterium sp,1.17e-178
WP_002563421.1, NADP-specific glutamate dehydrogenase,Atopobium minutum,1.47e-178
WP_039419642.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Porphyromonas sp,3.69e-178
WP_025657566.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Eubacterium sp,6.29e-178
WP_033124491.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Eubacterium sp,7.33e-178
WP_040580121.1, NADP-specific glutamate dehydrogenase,Porphyromonas endodontalis,9.04e-178
WP_012739843.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Eubacterium sp,1.39e-176
WP_129879620.1, NADP-specific glutamate dehydrogenase,Bifidobacterium dentium,1.59e-176
WP_022259885.1, glutamate dehydrogenase,Eubacterium sp,1.76e-176
WP_007172793.1, NADP-specific glutamate dehydrogenase,Prevotella bergensis,4.36e-176
WP_003843018.1, NADP-specific glutamate dehydrogenase,Bifidobacterium dentium,4.79e-176
WP_080821634.1, NADP-specific glutamate dehydrogenase,Bifidobacterium dentium,5.46e-176
WP_065468399.1, NADP-specific glutamate dehydrogenase,Bifidobacterium dentium,6.09e-176
WP_021908237.1, glutamate dehydrogenase,Eubacterium sp,1.01e-175
WP_016216229.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,1.19e-175
WP_012901762.1, NADP-specific glutamate dehydrogenase,Bifidobacterium dentium,1.25e-175
WP_022204143.1, glutamate dehydrogenase,Eubacterium sp,1.41e-175
WP_066131158.1, NADP-specific glutamate dehydrogenase,Gemella asaccharolytica,3.99e-175
WP_021956546.1, glutamate dehydrogenase,Eubacterium sp,8.40e-175
WP_117819207.1, NADP-specific glutamate dehydrogenase ,Clostridium leptum,1.70e-174
WP_022088331.1, glutamate dehydrogenase,Eubacterium sp,2.14e-174
WP_021953859.1, glutamate dehydrogenase,Eubacterium sp,2.61e-174
WP_117909671.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,2.67e-174
WP_118589319.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,3.28e-174
WP_004349694.1, NADP-specific glutamate dehydrogenase,Prevotella buccalis,4.09e-174
WP_021911491.1, glutamate dehydrogenase,Eubacterium sp,5.14e-174
WP_006626775.1, NADP-specific glutamate dehydrogenase,Bulleidia extructa,5.84e-174
WP_102696486.1, NADP-specific glutamate dehydrogenase,Prevotella buccalis,8.14e-174
WP_022237093.1, NADP-specific glutamate dehydrogenase ,Clostridium leptum,8.28e-174
EAX88823.1," glutamate dehydrogenase, putative",Trichomonas vaginalis,8.44e-174
WP_087280387.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,9.06e-174
WP_053962603.1, NADP-specific glutamate dehydrogenase,Lawsonella clevelandensis,1.54e-173
WP_003528623.1, NADP-specific glutamate dehydrogenase ,Clostridium leptum,2.94e-173
WP_117755855.1, NADP-specific glutamate dehydrogenase ,Clostridium leptum,4.17e-173
WP_049494576.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,6.37e-173
WP_118436229.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,8.77e-173
WP_003095495.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,1.64e-172
WP_106386691.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.07e-172
WP_002886690.1, NADP-specific glutamate dehydrogenase,Streptococcus salivarius,2.17e-172
WP_020311544.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,2.19e-172
WP_021145961.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,2.29e-172
WP_022164632.1, glutamate dehydrogenase,Eubacterium sp,2.42e-172
WP_037597452.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,2.92e-172
WP_002885547.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,3.51e-172
WP_014633961.1, NADP-specific glutamate dehydrogenase,Streptococcus salivarius,3.67e-172
YP_003445929.1, glutamate dehydrogenase,Streptococcus mitis,3.86e-172
WP_022496250.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,4.00e-172
EAY23547.1," glutamate dehydrogenase, putative",Trichomonas vaginalis,4.95e-172
WP_070576571.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus salivarius,7.87e-172
EAY15168.1," glutamate dehydrogenase, putative",Trichomonas vaginalis,8.73e-172
WP_113723084.1, NADP-specific glutamate dehydrogenase,Arcanobacterium haemolyticum,1.05e-171
WP_004183971.1, NADP-specific glutamate dehydrogenase,Streptococcus salivarius,1.08e-171
WP_048707761.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Arcanobacterium haemolyticum,1.47e-171
EAX97227.1," glutamate dehydrogenase, putative",Trichomonas vaginalis,1.89e-171
WP_045772168.1, NADP-specific glutamate dehydrogenase,Streptococcus salivarius,1.91e-171
WP_013169461.1, NADP-specific glutamate dehydrogenase,Arcanobacterium haemolyticum,2.25e-171
WP_036926686.1, NADP-specific glutamate dehydrogenase,Prevotella timonensis,2.74e-171
WP_023946398.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,3.17e-171
WP_023058058.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Prevotella buccalis,4.05e-171
WP_000199522.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.08e-171
WP_087312586.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,4.92e-171
WP_045001911.1, NADP-specific glutamate dehydrogenase,Streptococcus salivarius,1.03e-170
WP_103003244.1, NADP-specific glutamate dehydrogenase,Prevotella timonensis,1.14e-170
WP_025072158.1, NADP-specific glutamate dehydrogenase,Prevotella timonensis,1.22e-170
WP_000199546.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.27e-170
WP_078238288.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.65e-170
WP_000199528.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,2.21e-170
WP_049536397.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,2.49e-170
WP_045763342.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,2.78e-170
WP_049479498.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,3.17e-170
WP_143952283.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,3.39e-170
WP_050108763.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,3.50e-170
WP_000199535.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Haemophilus haemolyticus,3.58e-170
WP_008123357.1, NADP-specific glutamate dehydrogenase,Prevotella timonensis,3.75e-170
WP_023937544.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.03e-170
WP_142557666.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.17e-170
WP_000199531.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.60e-170
WP_061088174.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.60e-170
WP_049550638.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.65e-170
WP_070842577.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.65e-170
WP_000199533.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.65e-170
WP_023939831.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.96e-170
WP_005025551.1, NADP-specific glutamate dehydrogenase,Bilophila wadsworthia,5.11e-170
WP_033688572.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,5.65e-170
WP_033683405.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,6.10e-170
WP_049521414.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,6.17e-170
WP_000199571.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,6.31e-170
WP_049542936.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,6.52e-170
WP_000199532.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis;Streptococcus pseudopneumoniae,7.19e-170
WP_033681656.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,7.35e-170
WP_100104820.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,7.43e-170
WP_119943695.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,7.59e-170
WP_000199513.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,8.94e-170
WP_036754601.1, glutamate dehydrogenase,Peptoniphilus lacrimalis,9.04e-170
WP_033686725.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,9.65e-170
WP_060805635.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.20e-169
WP_084929621.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.40e-169
WP_042901212.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.67e-169
WP_000199547.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.96e-169
WP_102187522.1, NADP-specific glutamate dehydrogenase,Prevotella timonensis,2.06e-169
WP_049548299.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,2.19e-169
WP_049534519.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,2.34e-169
WP_033680074.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis;Streptococcus pseudopneumoniae,2.69e-169
WP_000199543.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus mitis;Streptococcus pseudopneumoniae,2.81e-169
WP_084928635.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,2.97e-169
WP_049551708.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,3.10e-169
WP_060628555.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,3.82e-169
WP_049532377.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,3.94e-169
WP_049511063.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.21e-169
WP_042750998.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,4.30e-169
WP_049541309.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.91e-169
WP_000199544.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,5.18e-169
WP_049526948.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,5.84e-169
WP_000199545.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,6.10e-169
WP_049517115.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,8.28e-169
WP_061438825.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.05e-168
WP_116616016.1, NADP-specific glutamate dehydrogenase,Prevotella colorans,1.22e-168
WP_049495194.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,1.27e-168
WP_000199526.1, NADP-specific glutamate dehydrogenase,Streptococcus mitis,1.53e-168
WP_003038859.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.26e-168
WP_003039506.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,3.57e-168
WP_049530878.1, NADP-specific glutamate dehydrogenase,Streptococcus pseudopneumoniae,4.96e-168
WP_117998918.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,5.61e-168
WP_106383934.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,9.13e-168
WP_151380225.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,1.09e-167
WP_126407893.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,1.17e-167
WP_059221560.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,1.72e-167
WP_004358195.1, NADP-specific glutamate dehydrogenase,Prevotella disiens,1.94e-167
WP_004335763.1, NADP-specific glutamate dehydrogenase,Prevotella bivia,2.30e-167
WP_049534106.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.49e-167
WP_049507405.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,3.42e-167
WP_106100053.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,4.80e-167
WP_106083219.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,5.35e-167
WP_049513800.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,8.46e-167
WP_088203065.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,8.85e-167
WP_000200446.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,1.21e-166
WP_017647818.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,1.23e-166
WP_000200448.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,1.46e-166
WP_003026403.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,1.66e-166
WP_008446709.1, NADP-specific glutamate dehydrogenase,Prevotella amnii,1.87e-166
WP_000200439.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,3.86e-166
WP_004224438.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,4.74e-166
WP_025271609.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,6.36e-166
WP_000200441.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,7.11e-166
WP_000200443.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,9.34e-166
WP_021002132.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,9.43e-166
WP_016480962.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,1.20e-165
WP_045167165.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,1.39e-165
WP_100020577.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,1.47e-165
WP_000200442.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,1.56e-165
WP_061869263.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,1.59e-165
WP_117644732.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.21e-165
WP_028905451.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,2.46e-165
WP_003033004.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.63e-165
WP_070242075.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus anginosus,2.78e-165
WP_097646826.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,2.89e-165
WP_099835191.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,3.02e-165
WP_004013639.1, NADP-specific glutamate dehydrogenase,Mobiluncus mulieris,3.47e-165
WP_000200435.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,3.61e-165
WP_088438771.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,3.89e-165
WP_024052461.1, glutamate dehydrogenase,Streptococcus anginosus,4.58e-165
WP_022526500.1, NADP-specific glutamate dehydrogenase,Streptococcus anginosus,4.95e-165
WP_070707892.1, NADP-specific glutamate dehydrogenase,Porphyromonas sp,7.72e-165
WP_004007539.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Mobiluncus curtisii;Mobiluncus holmesii,1.13e-164
WP_100189413.1, NADP-specific glutamate dehydrogenase,Prevotella intermedia,1.28e-164
WP_021903474.1, glutamate dehydrogenase,Porphyromonas sp,1.47e-164
WP_000200438.1, NADP-specific glutamate dehydrogenase,Streptococcus agalactiae,2.72e-164
WP_154546323.1, NADP-specific glutamate dehydrogenase,Mobiluncus holmesii,9.78e-163
WP_023054359.1, NADP-specific glutamate dehydrogenase,Megasphaera lornae,2.88e-160
WP_101912154.1, NADP-specific glutamate dehydrogenase,Megasphaera lornae,4.86e-160
WP_059075654.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,4.90e-158
WP_118023196.1, NADP-specific glutamate dehydrogenase,Megasphaera lornae,5.34e-158
WP_087478705.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,9.02e-158
WP_020310064.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,1.33e-156
WP_101660286.1, NADP-specific glutamate dehydrogenase,Aerococcus christensenii,2.12e-155
WP_060777367.1, NADP-specific glutamate dehydrogenase,Aerococcus christensenii,3.04e-155
WP_060937298.1, NADP-specific glutamate dehydrogenase,Aerococcus christensenii,1.11e-154
WP_006942309.1, NADP-specific glutamate dehydrogenase,Megasphaera micronuciformis,5.06e-154
WP_022433193.1, glutamate dehydrogenase,Eubacterium sp,5.75e-154
WP_075714771.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,9.18e-154
WP_007390322.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,4.67e-153
WP_040662046.1, NADP-specific glutamate dehydrogenase,Oscillibacter ruminantium,5.50e-153
WP_027869071.1, NADP-specific glutamate dehydrogenase,Eubacterium sp,5.54e-153
WP_062413037.1, MULTISPECIES: NADP-specific glutamate dehydrogenase,Megasphaera lornae,1.47e-152
WP_065360581.1, NADP-specific glutamate dehydrogenase,Megasphaera lornae,1.83e-150
ONH74644.1, NADP-specific glutamate dehydrogenase,Pichia kudriavzevii,9.22e-149
OAG18069.1, glutamate dehydrogenase,Alternaria alternata,4.14e-148
CAG58332.1, unnamed protein product,Candida glabrata,1.00e-147
KGT67800.1, NADP-specific glutamate dehydrogenase,Candida albicans,2.13e-145
EER32364.1, NADP-specific glutamate dehydrogenase,Candida tropicalis,2.77e-145
KGU07069.1, NADP-specific glutamate dehydrogenase,Candida albicans,4.57e-145
KHC52488.1, NADP-specific glutamate dehydrogenase,Candida albicans,2.29e-144
EEQ44915.1, NADP-specific glutamate dehydrogenase,Candida albicans,3.54e-144
AJU09883.1, Gdh1p,Saccharomyces cerevisiae,5.23e-144
WP_152029521.1," NADP-specific glutamate dehydrogenase, partial",Bifidobacterium dentium,5.55e-144
AJT71295.1, Gdh1p,Saccharomyces cerevisiae,9.83e-144
AJU01095.1, Gdh1p,Saccharomyces cerevisiae,1.10e-143
OUT22500.1, NADP-specific glutamate dehydrogenase,Pichia kudriavzevii,1.14e-143
AJO93576.1, Gdh3p,Saccharomyces cerevisiae,1.45e-142
AJO97820.1, Gdh3p,Saccharomyces cerevisiae,1.50e-142
AJO94589.1, Gdh3p,Saccharomyces cerevisiae,1.60e-142
AJO95949.1, Gdh3p,Saccharomyces cerevisiae,1.82e-142
AJO92988.1, Gdh3p,Saccharomyces cerevisiae,2.17e-142
AJO92254.1, Gdh3p,Saccharomyces cerevisiae,2.29e-142
AJO93064.1, Gdh3p,Saccharomyces cerevisiae,2.81e-142
