id,protein,taxa,e-value
WP_118795661.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,3.08e-34
WP_005643543.1, MULTISPECIES: sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,3.23e-34
WP_118785009.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,3.80e-34
WP_005628714.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,4.39e-34
WP_101637323.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,4.51e-34
WP_024962700.1, formate dehydrogenase,Campylobacter ureolyticus,7.39e-34
WP_009766819.1, MULTISPECIES: sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,8.23e-34
WP_114891700.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,1.60e-33
WP_048953723.1, MULTISPECIES: sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,1.71e-33
WP_050333586.1, formate dehydrogenase subunit alpha,Campylobacter ureolyticus,2.46e-33
KXB48910.1, formate dehydrogenase subunit alpha family protein,Eggerthella like,3.34e-33
WP_046953565.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,6.48e-33
WP_114909312.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,1.05e-32
WP_118775192.1, sulfate ABC transporter substrate-binding protein,Haemophilus haemolyticus,1.35e-32
WP_155397816.1," molybdopterin-dependent oxidoreductase, partial",Haemophilus haemolyticus,9.15e-32
WP_016360481.1, nitrate reductase,Bilophila wadsworthia,3.39e-31
WP_016360481.1, nitrate reductase,Bilophila wadsworthia,2.39e-09
WP_029436381.1, nitrate reductase,Bilophila wadsworthia,3.67e-31
WP_029436381.1, nitrate reductase,Bilophila wadsworthia,2.48e-09
YP_006781340.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,1.05e-28
YP_006122433.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,2.42e-28
WP_139688377.1, nitrate reductase catalytic subunit NapA,Sutterella sp,6.53e-28
WP_032827153.1, formate dehydrogenase,Haemophilus haemolyticus,1.96e-25
WP_005431552.1, nitrate reductase catalytic subunit NapA,Sutterella wadsworthensis,4.46e-25
WP_118274673.1, molybdopterin-dependent oxidoreductase,Sutterella sp,2.21e-24
KXB51866.1, putative formate dehydrogenase H,Eggerthella like,1.59e-23
WP_046942540.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.26e-22
WP_046942540.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.56e-07
WP_032803590.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.33e-22
WP_032803590.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.77e-07
WP_118790526.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.40e-22
WP_118790526.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.92e-07
WP_114891534.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.51e-22
WP_114891534.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.45e-07
WP_118777247.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.54e-22
WP_118777247.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.45e-07
WP_022372919.1, periplasmic nitrate reductase large subunit,Sutterella sp,1.82e-22
WP_005635178.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.99e-22
WP_005635178.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.32e-07
WP_118817195.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.79e-22
WP_118817195.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.20e-07
WP_118274832.1, nitrate reductase catalytic subunit NapA,Sutterella sp,4.87e-22
WP_118274832.1, nitrate reductase catalytic subunit NapA,Sutterella sp,1.95e-05
WP_005636508.1, nitrate reductase catalytic subunit,Haemophilus haemolyticus,5.45e-22
WP_005636508.1, nitrate reductase catalytic subunit,Haemophilus haemolyticus,6.07e-07
WP_005627029.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.54e-22
WP_005627029.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.39e-07
WP_046952771.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.69e-22
WP_046952771.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.12e-07
WP_118855508.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.83e-22
WP_118855508.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.07e-07
WP_065249921.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.04e-22
WP_065249921.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.92e-07
WP_118811519.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.36e-22
WP_118811519.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.67e-07
WP_046950563.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.47e-22
WP_046950563.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.77e-07
WP_005647135.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.70e-22
WP_005647135.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.67e-07
WP_118861621.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.36e-22
WP_118861621.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.61e-07
WP_005643039.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.36e-22
WP_005643039.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.34e-07
WP_133499088.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.13e-22
WP_133499088.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.64e-07
WP_118843455.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,9.61e-22
WP_118843455.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.71e-07
WP_118800691.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.83e-21
WP_118800691.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.82e-07
WP_118813514.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.05e-21
WP_118813514.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.97e-07
WP_118879533.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.08e-21
WP_118879533.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.84e-07
WP_018713049.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,3.35e-21
WP_018713049.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,7.49e-08
WP_016475238.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,3.37e-21
WP_072643114.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,3.71e-21
WP_118775619.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.04e-21
WP_118775619.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.18e-07
WP_118808675.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.29e-21
WP_118808675.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.07e-07
WP_118805672.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.44e-21
WP_118805672.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.82e-07
WP_118793731.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.52e-21
WP_118793731.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.39e-07
WP_050334596.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,4.59e-21
WP_050334596.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,5.80e-08
WP_118781774.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.60e-21
WP_118781774.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.02e-07
WP_005436630.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Sutterella sp;Sutterella wadsworthensis,4.81e-21
WP_118867997.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.14e-21
WP_118867997.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.18e-07
YP_006778389.1, nitrate reductase catalytic subunit,Escherichia coli,5.96e-21
YP_006120588.1, nitrate reductase catalytic subunit,Escherichia coli,6.01e-21
NP_416710.1, periplasmic nitrate reductase subunit NapA,Escherichia coli,6.27e-21
YP_002413254.1, nitrate reductase large subunit,Escherichia coli,6.33e-21
WP_000778069.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Escherichia coli,6.33e-21
YP_002408304.1, nitrate reductase catalytic subunit,Escherichia coli,6.38e-21
WP_118795980.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.71e-21
WP_118795980.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.92e-07
WP_118788683.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.88e-21
WP_118788683.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.34e-07
WP_005027938.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,7.00e-21
WP_005027938.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,8.21e-06
WP_032277551.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,7.07e-21
WP_000778047.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,7.14e-21
WP_000778046.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,7.39e-21
WP_000778048.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,7.39e-21
WP_118785332.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.46e-21
WP_118785332.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.28e-07
WP_111695962.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.99e-21
WP_111695962.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.00e-07
WP_065246586.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.05e-20
WP_065246586.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.20e-07
WP_024961744.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,1.16e-20
WP_024961744.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,6.88e-08
WP_005429328.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,1.27e-20
WP_065226913.1, oxidoreductase,Escherichia coli,1.27e-20
WP_046938662.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.36e-20
WP_046938662.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.39e-07
WP_114908251.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.39e-20
WP_114908251.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.34e-07
WP_118865456.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.42e-20
WP_118865456.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.39e-07
WP_029435591.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.46e-20
WP_029435591.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.26e-06
WP_062331996.1, molybdopterin-dependent oxidoreductase,Sutterella sp,2.47e-20
WP_016646959.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,2.53e-20
WP_016646959.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,6.70e-08
WP_025404412.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,2.55e-20
WP_139688891.1, twin-arginine translocation signal domain-containing protein,Sutterella sp,3.52e-20
WP_118858858.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.68e-20
WP_118858858.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.39e-06
WP_101636684.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,5.18e-20
WP_101636684.1, nitrate reductase catalytic subunit NapA,Campylobacter ureolyticus,6.00e-08
WP_005632153.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.75e-20
WP_005632153.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.92e-07
WP_050333584.1, molybdopterin-dependent oxidoreductase,Campylobacter ureolyticus,2.02e-19
WP_024962699.1, twin-arginine translocation signal domain-containing protein,Campylobacter ureolyticus,2.31e-19
WP_065265391.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.46e-19
WP_065265391.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.98e-05
WP_022443589.1, periplasmic nitrate reductase large subunit,Sutterella sp,6.34e-19
WP_082149298.1, MULTISPECIES: FdhF/YdeP family oxidoreductase,Arcanobacterium haemolyticum,1.03e-18
YP_002412491.1, putative oxidoreductase,Escherichia coli,1.20e-18
YP_002407759.1, putative oxidoreductase,Escherichia coli,1.39e-18
WP_000726712.1, putative oxidoreductase,Escherichia coli,1.44e-18
WP_000726687.1, MULTISPECIES: oxidoreductase,Escherichia coli,2.16e-18
YP_006779288.1, oxidoreductase,Escherichia coli,7.84e-18
