id,protein,taxa,e-value
WP_118805594.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118859690.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118841885.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118878205.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_046940083.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_005643476.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_005630187.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_065250167.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118795619.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_114891657.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118843183.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118789114.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_005627918.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118785058.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118777376.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118808291.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_118811497.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_046942358.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_111696526.1, anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_005637516.1, ribonucleoside triphosphate reductase,Haemophilus haemolyticus,0.0
WP_046953425.1," anaerobic ribonucleoside-triphosphate reductase, partial",Haemophilus haemolyticus,0.0
WP_142559239.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_049494414.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_036756270.1, anaerobic ribonucleoside triphosphate reductase,Peptoniphilus lacrimalis,0.0
WP_134973982.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
YP_003447008.1, anaerobic ribonucleotide reductase,Streptococcus mitis,0.0
WP_080977849.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080976069.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis;Streptococcus pseudopneumoniae,0.0
WP_080978391.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_049548852.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_004806725.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Arcanobacterium haemolyticum,0.0
WP_080977033.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080550789.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_119946703.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080673588.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080710019.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_138705668.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_049530295.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080975978.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_081109235.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_081103253.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_078238042.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080709553.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000140250.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_000140249.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_080978826.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080983170.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080977720.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080568555.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000551006.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000550996.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000140251.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_138704607.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_000140248.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_077804397.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080710297.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_119919652.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080564648.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080890756.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080982536.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080551600.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080983348.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080976740.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_084819579.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080977215.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis;Streptococcus pseudopneumoniae,0.0
WP_000550995.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000140252.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_081005494.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_082242505.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080710565.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000367252.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_119947903.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080980406.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_152904348.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_078352638.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_049526526.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080980741.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080674626.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080710128.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_100199105.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_138707694.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_152687363.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_134990075.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080708985.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_081097379.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080702814.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_000281825.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080566731.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis;Streptococcus pseudopneumoniae,0.0
WP_081094074.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080998485.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080554194.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_079269305.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus agalactiae,0.0
WP_008536047.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_078800190.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_080982913.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_084928765.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_143952776.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_073687837.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_080976447.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_080713154.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_012993756.1, anaerobic ribonucleoside-triphosphate reductase,Mageeibacillus indolicus,0.0
WP_037612233.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_000367254.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_154864058.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_064523584.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_002887082.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_000551007.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus mitis,0.0
WP_064520859.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_045772041.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_021144719.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_013991297.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_110980786.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_060971612.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_048790913.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_002885751.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_119941684.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_020999874.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_060973090.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_014632513.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_003026617.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_156247063.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_073686025.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_106100760.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_024053210.1, Anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_106388234.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_079252795.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_049508874.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_000550999.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Haemophilus haemolyticus,0.0
WP_007285111.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus pseudopneumoniae,0.0
WP_003031258.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_126408015.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_002892109.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_014635154.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_003038342.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_059221613.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_049514669.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_106382328.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_049533436.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_003040796.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_084869904.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus salivarius,0.0
WP_025271569.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_151379806.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_106083097.1, anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_022525211.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Streptococcus anginosus,0.0
WP_060914655.1, anaerobic ribonucleoside-triphosphate reductase,Gemella haemolysans,0.0
WP_003147804.1, anaerobic ribonucleoside-triphosphate reductase,Gemella haemolysans,0.0
WP_066128416.1, anaerobic ribonucleoside-triphosphate reductase,Gemella asaccharolytica,0.0
WP_003144610.1, anaerobic ribonucleoside-triphosphate reductase,Gemella haemolysans,0.0
EGY58086.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EGG31950.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
PMC29070.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EEW52052.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
PMC42428.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EFO67153.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EFO70414.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
WP_082632790.1, anaerobic ribonucleoside-triphosphate reductase,Aerococcus christensenii,0.0
EFQ50174.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EFO72538.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EFO69798.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus iners,0.0
EEU29071.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
CBL49602.1, Anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_032825636.1," anaerobic ribonucleoside-triphosphate reductase, partial",Haemophilus haemolyticus,0.0
WP_153710418.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
KRK33634.1, ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
EFD98896.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
PKZ26951.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
ORE84977.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
KFL93750.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_006916404.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus coleohominis,0.0
WP_065533171.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
PKZ84916.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
EEJ70012.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_087215695.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
OXC15838.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_102169086.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp18,0.0
WP_098046987.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_098046222.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_035157643.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_020843201.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_003668567.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
OXC30332.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_003717205.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus vaginalis,0.0
WP_135951875.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_152743107.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_152726526.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_134989307.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_113897426.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_107722232.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_019253887.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_107690417.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_078009472.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
OXC29338.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_124216472.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_094509387.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_003664236.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_003670772.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_094502754.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
PLT11654.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_153704951.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_153707048.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_085680481.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_086879064.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_016496668.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_019251309.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_003675863.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_094511860.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_035152992.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_035168062.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_153703599.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_094537318.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_152727144.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_122481340.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_153704318.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
WP_153701638.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
ETW73156.1, ribonucleoside triphosphate reductase,Lactobacillus crispatus,0.0
WP_094504107.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus reuteri,0.0
PLT14135.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus crispatus,0.0
WP_143435207.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Lactobacillus jensenii,0.0
WP_151117755.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus jensenii,0.0
WP_006585303.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus jensenii,0.0
WP_100066565.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus jensenii,0.0
WP_141117390.1, anaerobic ribonucleoside-triphosphate reductase,Lactobacillus jensenii,0.0
WP_103084753.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp13,0.0
tr|I4M6G0|I4M6G0_GARVA, Anaerobic ribonucleoside triphosphate reductase,Gardnerella genomosp8,0.0
WP_019260437.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp8,0.0
WP_102703217.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Gardnerella swidsinskii,0.0
WP_004118729.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Gardnerella leopoldii,0.0
tr|I4MDS6|I4MDS6_GARVA, Anaerobic ribonucleoside triphosphate reductase,Gardnerella genomosp9,0.0
WP_004108547.1, MULTISPECIES: anaerobic ribonucleoside-triphosphate reductase,Gardnerella swidsinskii,0.0
tr|D6SYN2|D6SYN2_GARVA, Oxygen-sensitive ribonucleoside-triphosphate reductase,Gardnerella leopoldii,0.0
WP_116794225.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp9,0.0
tr|I4M2E7|I4M2E7_GARVA, Anaerobic ribonucleoside triphosphate reductase,Gardnerella genomosp10,0.0
WP_012914410.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella swidsinskii,0.0
WP_116689723.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp15,0.0
WP_060787262.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp11,0.0
tr|S4HF35|S4HF35_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
tr|I4M5M4|I4M5M4_GARVA, Anaerobic ribonucleoside triphosphate reductase,Gardnerella genomosp3,0.0
WP_116431570.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella swidsinskii,0.0
WP_116438635.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
WP_060785580.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp3,0.0
WP_115761754.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp15,0.0
WP_116286058.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
tr|S4GDG7|S4GDG7_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
tr|I4MA26|I4MA26_GARVA, Anaerobic ribonucleoside triphosphate reductase,Gardnerella genomosp3,0.0
WP_101896647.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp3,0.0
tr|U6S7D2|U6S7D2_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
tr|S4HG49|S4HG49_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella piotii,0.0
WP_016636979.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp7,0.0
tr|S4GMP0|S4GMP0_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp3,0.0
WP_016636316.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp17;Gardnerella piotii,0.0
WP_115793785.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp15,0.0
WP_101889687.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp3,0.0
tr|S4GXW6|S4GXW6_GARVA, Anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp2;Gardnerella vaginalis,0.0
WP_119675371.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella vaginalis,0.0
WP_004112200.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp16;Gardnerella genomosp2;Gardnerella vaginalis,0.0
WP_075038497.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella vaginalis,0.0
WP_065189512.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella vaginalis,0.0
WP_064347456.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp7,0.0
WP_102720606.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella vaginalis,0.0
WP_116439987.1," anaerobic ribonucleoside-triphosphate reductase, partial",Gardnerella vaginalis,0.0
WP_075523059.1, anaerobic ribonucleoside-triphosphate reductase,Gardnerella genomosp12,0.0
WP_003841187.1, anaerobic ribonucleoside-triphosphate reductase,Bifidobacterium dentium,0.0
WP_065467155.1, anaerobic ribonucleoside-triphosphate reductase,Bifidobacterium dentium,0.0
