tr|S4HEE6|S4HEE6_GARVA,RFT29742.1,99.751,401,1,0,1,401,1,401,0.0,834
tr|S4HEE6|S4HEE6_GARVA,WP_048707391.1,64.916,476,163,3,4,478,2,474,0.0,629
tr|S4HEE6|S4HEE6_GARVA,WP_053962486.1,62.931,464,171,1,14,476,13,476,0.0,619
tr|S4HEE6|S4HEE6_GARVA,WP_009399697.1,60.714,476,183,2,4,478,2,474,0.0,605
tr|S4HEE6|S4HEE6_GARVA,WP_113722742.1,59.329,477,189,4,4,478,2,475,0.0,598
tr|S4HEE6|S4HEE6_GARVA,WP_013169962.1,59.119,477,190,4,4,478,2,475,0.0,597
tr|S4HEE6|S4HEE6_GARVA,WP_058236663.1,58.887,467,188,3,13,478,11,474,0.0,590
tr|S4HEE6|S4HEE6_GARVA,WP_070727148.1,58.887,467,188,3,13,478,11,474,0.0,590
tr|S4HEE6|S4HEE6_GARVA,WP_004012314.1,57.265,468,195,3,12,478,10,473,0.0,577
tr|S4HEE6|S4HEE6_GARVA,WP_114990592.1,57.265,468,195,3,12,478,10,473,0.0,576
tr|S4HEE6|S4HEE6_GARVA,WP_004006868.1,59.101,467,186,4,13,478,11,473,0.0,573
tr|S4HEE6|S4HEE6_GARVA,WP_036368053.1,59.101,467,186,4,13,478,11,473,0.0,572
tr|S4HEE6|S4HEE6_GARVA,WP_154545966.1,57.173,467,195,4,13,478,11,473,0.0,568
tr|S4HEE6|S4HEE6_GARVA,WP_005436222.1,52.842,475,219,3,4,478,1,470,1.68e-176,507
tr|S4HEE6|S4HEE6_GARVA,WP_062331745.1,52.842,475,219,3,4,478,1,470,1.95e-176,507
tr|S4HEE6|S4HEE6_GARVA,WP_118274776.1,53.488,473,215,3,4,476,1,468,2.04e-175,504
tr|S4HEE6|S4HEE6_GARVA,WP_022443828.1,52.643,473,219,3,4,476,1,468,2.12e-172,497
tr|S4HEE6|S4HEE6_GARVA,WP_005431748.1,51.586,473,224,3,4,476,1,468,2.25e-169,489
tr|S4HEE6|S4HEE6_GARVA,WP_139688624.1,51.374,473,225,3,4,476,1,468,1.96e-167,484
tr|S4HEE6|S4HEE6_GARVA,WP_001271717.1,50.951,473,227,4,6,478,2,469,2.78e-167,484
tr|S4HEE6|S4HEE6_GARVA,WP_001450751.1,51.502,466,221,4,13,478,1,461,4.20e-167,483
tr|S4HEE6|S4HEE6_GARVA,WP_022473648.1,51.931,466,218,4,13,478,10,469,4.73e-166,481
tr|S4HEE6|S4HEE6_GARVA,WP_022373278.1,50.317,473,230,3,4,476,1,468,1.12e-163,474
tr|S4HEE6|S4HEE6_GARVA,WP_111407961.1,50.647,464,224,4,13,476,13,471,2.17e-163,474
tr|S4HEE6|S4HEE6_GARVA,WP_118785408.1,50.431,464,225,4,13,476,13,471,2.54e-162,471
tr|S4HEE6|S4HEE6_GARVA,WP_118781697.1,50.431,464,225,4,13,476,13,471,4.29e-162,471
tr|S4HEE6|S4HEE6_GARVA,WP_118805822.1,50.431,464,225,4,13,476,13,471,8.07e-162,470
tr|S4HEE6|S4HEE6_GARVA,WP_118802764.1,50.216,464,226,4,13,476,13,471,8.25e-162,470
tr|S4HEE6|S4HEE6_GARVA,WP_111696376.1,50.000,464,227,3,13,476,13,471,2.27e-161,469
tr|S4HEE6|S4HEE6_GARVA,WP_005638917.1,50.000,464,227,4,13,476,13,471,3.15e-161,468
tr|S4HEE6|S4HEE6_GARVA,WP_005639699.1,50.000,464,227,3,13,476,11,469,3.70e-161,468
tr|S4HEE6|S4HEE6_GARVA,WP_118861701.1,50.000,464,227,3,13,476,13,471,6.54e-161,468
tr|S4HEE6|S4HEE6_GARVA,WP_118776994.1,49.784,464,228,3,13,476,13,471,6.98e-161,468
tr|S4HEE6|S4HEE6_GARVA,WP_046949911.1,50.000,464,227,3,13,476,13,471,7.61e-161,467
tr|S4HEE6|S4HEE6_GARVA,WP_118800767.1,49.784,464,228,4,13,476,13,471,9.26e-161,467
tr|S4HEE6|S4HEE6_GARVA,WP_046938973.1,49.784,464,228,4,13,476,13,471,9.47e-161,467
tr|S4HEE6|S4HEE6_GARVA,WP_118775533.1,50.000,464,227,4,13,476,13,471,1.06e-160,467
tr|S4HEE6|S4HEE6_GARVA,WP_118868069.1,50.000,464,227,3,13,476,13,471,1.30e-160,467
tr|S4HEE6|S4HEE6_GARVA,WP_118843056.1,49.569,464,229,3,13,476,13,471,1.42e-160,467
tr|S4HEE6|S4HEE6_GARVA,WP_065245910.1,49.784,464,228,3,13,476,13,471,1.82e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_118795856.1,50.000,464,227,3,13,476,11,469,2.18e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_118878480.1,49.569,464,229,3,13,476,13,471,2.19e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_005645646.1,49.569,464,229,3,13,476,13,471,2.34e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_118817280.1,50.647,464,224,4,13,476,13,471,2.72e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_118859452.1,49.569,464,229,3,13,476,13,471,3.69e-160,466
tr|S4HEE6|S4HEE6_GARVA,WP_114891091.1,50.216,464,226,4,13,476,13,471,4.59e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_114909496.1,49.569,464,229,3,13,476,13,471,5.41e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_118845844.1,49.784,464,228,3,13,476,13,471,5.77e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_005634378.1,49.569,464,229,3,13,476,11,469,5.95e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_046942280.1,49.353,464,230,3,13,476,13,471,5.97e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_118815836.1,49.569,464,229,3,13,476,13,471,8.36e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_046952650.1,50.216,464,226,3,13,476,13,471,8.64e-160,465
tr|S4HEE6|S4HEE6_GARVA,WP_118813257.1,49.353,464,230,3,13,476,13,471,9.53e-160,464
tr|S4HEE6|S4HEE6_GARVA,WP_005631090.1,49.569,464,229,3,13,476,13,471,9.53e-160,464
tr|S4HEE6|S4HEE6_GARVA,WP_134079039.1,49.569,464,229,3,13,476,13,471,1.20e-159,464
tr|S4HEE6|S4HEE6_GARVA,WP_118808736.1,49.784,464,228,4,13,476,13,471,1.37e-159,464
tr|S4HEE6|S4HEE6_GARVA,WP_114892376.1,50.000,464,227,3,13,476,13,471,1.54e-159,464
tr|S4HEE6|S4HEE6_GARVA,WP_133498376.1,49.569,464,229,3,13,476,13,471,2.38e-159,464
tr|S4HEE6|S4HEE6_GARVA,WP_005626791.1,50.431,464,225,4,13,476,15,473,2.41e-159,464
tr|S4HEE6|S4HEE6_GARVA,WP_118855412.1,49.353,464,230,3,13,476,13,471,4.67e-159,463
tr|S4HEE6|S4HEE6_GARVA,WP_118790584.1,49.353,464,230,3,13,476,13,471,7.38e-159,462
tr|S4HEE6|S4HEE6_GARVA,WP_050333831.1,45.032,473,250,7,4,473,5,470,3.95e-134,399
tr|S4HEE6|S4HEE6_GARVA,WP_018712372.1,45.032,473,250,7,4,473,5,470,6.51e-134,399
tr|S4HEE6|S4HEE6_GARVA,WP_016645962.1,45.032,473,250,7,4,473,5,470,9.01e-134,399
tr|S4HEE6|S4HEE6_GARVA,WP_024961602.1,44.820,473,251,7,4,473,5,470,2.34e-133,397
tr|S4HEE6|S4HEE6_GARVA,WP_101636475.1,44.609,473,252,7,4,473,5,470,3.46e-133,397
tr|S4HEE6|S4HEE6_GARVA,WP_087315358.1,42.500,480,266,4,4,478,1,475,2.82e-129,387
tr|S4HEE6|S4HEE6_GARVA,WP_050638714.1,42.526,475,263,4,9,478,6,475,3.08e-129,387
tr|S4HEE6|S4HEE6_GARVA,WP_087275998.1,42.292,480,267,4,4,478,1,475,3.99e-129,387
tr|S4HEE6|S4HEE6_GARVA,WP_022248690.1,38.155,477,252,10,6,478,5,442,8.33e-96,300
tr|S4HEE6|S4HEE6_GARVA,WP_021983529.1,37.657,478,251,12,6,477,4,440,1.70e-93,294
tr|S4HEE6|S4HEE6_GARVA,WP_022260337.1,38.952,439,223,11,6,434,5,408,2.94e-93,294
tr|S4HEE6|S4HEE6_GARVA,WP_066128880.1,37.317,477,256,11,4,476,1,438,2.06e-91,289
tr|S4HEE6|S4HEE6_GARVA,WP_021972974.1,36.152,473,261,9,6,476,4,437,1.95e-90,286
tr|S4HEE6|S4HEE6_GARVA,WP_022501329.1,38.235,476,251,12,6,477,5,441,5.48e-90,285
tr|S4HEE6|S4HEE6_GARVA,WP_060913691.1,35.833,480,266,11,1,476,1,442,1.17e-88,281
tr|S4HEE6|S4HEE6_GARVA,WP_022431460.1,36.688,477,258,13,6,477,5,442,5.47e-88,280
tr|S4HEE6|S4HEE6_GARVA,WP_004264335.1,35.625,480,267,11,1,476,1,442,9.12e-88,280
tr|S4HEE6|S4HEE6_GARVA,WP_003146881.1,36.364,462,252,11,19,476,19,442,4.71e-87,278
tr|S4HEE6|S4HEE6_GARVA,WP_087316285.1,38.106,433,228,9,6,434,5,401,5.28e-87,277
tr|S4HEE6|S4HEE6_GARVA,WP_022204468.1,39.631,434,221,11,6,434,4,401,5.33e-87,277
tr|S4HEE6|S4HEE6_GARVA,WP_022206252.1,39.401,434,222,11,6,434,4,401,1.40e-86,276
tr|S4HEE6|S4HEE6_GARVA,WP_102169474.1,37.471,435,234,9,4,434,5,405,3.55e-86,275
tr|S4HEE6|S4HEE6_GARVA,WP_003717310.1,35.849,477,265,11,4,476,5,444,9.51e-86,274
tr|S4HEE6|S4HEE6_GARVA,WP_016213748.1,38.018,434,227,11,6,434,5,401,1.01e-85,274
tr|S4HEE6|S4HEE6_GARVA,WP_087282577.1,37.875,433,229,9,6,434,5,401,1.27e-85,274
tr|S4HEE6|S4HEE6_GARVA,WP_117915799.1,37.395,476,252,14,7,475,6,442,2.87e-85,273
tr|S4HEE6|S4HEE6_GARVA,WP_000156225.1,38.128,438,229,12,6,435,4,407,5.37e-85,272
tr|S4HEE6|S4HEE6_GARVA,WP_000156219.1,38.215,437,228,12,6,434,4,406,6.88e-85,272
tr|S4HEE6|S4HEE6_GARVA,WP_000156227.1,38.128,438,229,12,6,435,4,407,7.65e-85,272
tr|S4HEE6|S4HEE6_GARVA,WP_129544843.1,37.900,438,230,12,6,435,4,407,1.03e-84,271
tr|S4HEE6|S4HEE6_GARVA,WP_119212572.1,37.395,476,252,14,7,475,6,442,1.43e-84,271
tr|S4HEE6|S4HEE6_GARVA,WP_044929210.1,36.721,433,234,9,6,434,8,404,1.86e-84,271
tr|S4HEE6|S4HEE6_GARVA,WP_000156223.1,37.900,438,230,12,6,435,4,407,2.43e-84,271
tr|S4HEE6|S4HEE6_GARVA,WP_021907380.1,38.657,432,227,9,6,434,5,401,8.32e-84,269
tr|S4HEE6|S4HEE6_GARVA,WP_153710316.1,37.182,433,234,9,6,434,7,405,9.83e-84,269
tr|S4HEE6|S4HEE6_GARVA,WP_060776448.1,34.440,482,271,11,1,478,4,444,1.25e-83,269
tr|S4HEE6|S4HEE6_GARVA,WP_022089733.1,37.731,432,229,10,6,433,4,399,1.55e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_003094158.1,38.215,437,229,12,6,435,4,406,2.31e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_002889319.1,37.986,437,230,11,6,435,4,406,2.52e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_101659425.1,34.440,482,271,11,1,478,4,444,2.80e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_060933691.1,37.986,437,230,11,6,435,4,406,3.44e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_060936506.1,34.440,482,271,11,1,478,4,444,3.54e-83,268
tr|S4HEE6|S4HEE6_GARVA,WP_117908717.1,37.500,432,230,10,6,433,4,399,4.68e-83,267
tr|S4HEE6|S4HEE6_GARVA,WP_049494147.1,37.300,437,232,12,6,434,4,406,5.79e-83,267
tr|S4HEE6|S4HEE6_GARVA,WP_049513221.1,37.071,437,233,12,6,434,4,406,8.60e-83,266
tr|S4HEE6|S4HEE6_GARVA,WP_073950973.1,37.986,437,230,12,6,435,4,406,8.72e-83,266
tr|S4HEE6|S4HEE6_GARVA,WP_049508282.1,37.071,437,233,12,6,434,4,406,9.88e-83,266
tr|S4HEE6|S4HEE6_GARVA,WP_021867083.1,36.134,476,260,11,6,476,5,441,1.03e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_078352874.1,37.071,437,233,12,6,434,4,406,1.21e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_119005815.1,36.842,437,234,12,6,434,4,406,1.26e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_049545347.1,37.757,437,231,12,6,435,4,406,1.34e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_049517019.1,37.071,437,233,12,6,434,4,406,1.38e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_045763630.1,37.071,437,233,12,6,434,4,406,1.56e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_003039195.1,36.842,437,234,12,6,434,4,406,1.60e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_117645224.1,37.071,437,233,12,6,434,4,406,1.69e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_003027006.1,37.071,437,233,12,6,434,4,406,1.72e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_022525292.1,36.842,437,234,12,6,434,4,406,1.80e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_025272015.1,37.071,437,233,12,6,434,4,406,2.00e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_049531738.1,37.071,437,233,12,6,434,4,406,2.20e-82,266
tr|S4HEE6|S4HEE6_GARVA,WP_024053132.1,37.071,437,233,12,6,434,4,406,2.32e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_003033463.1,36.986,438,234,12,6,435,4,407,2.35e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_002884322.1,37.757,437,231,12,6,435,4,406,2.95e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_106079126.1,37.071,437,233,12,6,434,4,406,3.07e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_001122890.1,37.071,437,233,12,6,434,4,406,3.80e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_049515973.1,37.071,437,233,12,6,434,4,406,4.42e-82,265
tr|S4HEE6|S4HEE6_GARVA,YP_003445488.1,37.300,437,232,12,6,434,4,406,4.92e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_037602734.1,37.529,437,232,12,6,435,4,406,4.94e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_042900350.1,37.071,437,233,12,6,434,4,406,5.19e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_049548707.1,37.071,437,233,12,6,434,4,406,5.36e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_106083507.1,36.842,437,234,12,6,434,4,406,5.65e-82,265
tr|S4HEE6|S4HEE6_GARVA,WP_033681329.1,37.071,437,233,12,6,434,4,406,7.38e-82,264
tr|S4HEE6|S4HEE6_GARVA,WP_079252958.1,37.071,437,233,12,6,434,4,406,7.62e-82,264
tr|S4HEE6|S4HEE6_GARVA,WP_004255939.1,37.071,437,233,12,6,434,4,406,1.36e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122889.1,37.071,437,233,12,6,434,4,406,1.49e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_049551955.1,37.071,437,233,12,6,434,4,406,1.89e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_033688143.1,37.071,437,233,12,6,434,4,406,1.97e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122881.1,37.071,437,233,12,6,434,4,406,1.97e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122887.1,37.071,437,233,12,6,434,4,406,2.08e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122886.1,37.071,437,233,12,6,434,4,406,2.27e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_003032299.1,36.842,437,234,12,6,434,4,406,2.58e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122885.1,37.071,437,233,12,6,434,4,406,2.61e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_049530140.1,36.613,437,235,12,6,434,4,406,2.63e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_049501990.1,37.071,437,233,12,6,434,4,406,2.69e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122904.1,37.071,437,233,12,6,434,4,406,2.72e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122877.1,36.842,437,234,12,6,434,4,406,2.75e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_153703948.1,36.259,433,238,9,6,434,7,405,2.76e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122897.1,37.071,437,233,12,6,434,4,406,2.90e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_134989198.1,36.259,433,238,9,6,434,7,405,2.94e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_001122884.1,37.071,437,233,12,6,434,4,406,3.00e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_033676218.1,37.071,437,233,12,6,434,4,406,3.30e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_003664037.1,36.259,433,238,9,6,434,7,405,3.31e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_036754804.1,36.842,437,234,12,6,434,4,406,3.44e-81,263
tr|S4HEE6|S4HEE6_GARVA,WP_119947192.1,36.842,437,234,12,6,434,4,406,4.64e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_001122891.1,36.842,437,234,12,6,434,4,406,4.79e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_049540996.1,37.097,434,231,12,9,434,7,406,5.39e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_122481776.1,36.259,433,238,9,6,434,7,405,5.42e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_019252486.1,36.259,433,238,9,6,434,7,405,5.47e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_153702953.1,36.259,433,238,9,6,434,7,405,5.65e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_050261078.1,36.842,437,234,12,6,434,4,406,6.54e-81,262
tr|S4HEE6|S4HEE6_GARVA,WP_019253075.1,36.259,433,238,9,6,434,7,405,7.23e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_023937101.1,36.842,437,234,12,6,434,4,406,7.35e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_138702890.1,36.842,437,234,12,6,434,4,406,7.67e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_023940866.1,36.842,437,234,12,6,434,4,406,7.84e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_054393253.1,36.842,437,234,12,6,434,4,406,8.01e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_006916597.1,35.356,478,267,13,4,477,1,440,8.07e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_138707598.1,36.842,437,234,12,6,434,4,406,9.50e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_001122878.1,36.842,437,234,12,6,434,4,406,9.50e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_022165746.1,36.087,460,248,12,6,459,4,423,9.60e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_001122892.1,36.842,437,234,12,6,434,4,406,9.92e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_142558397.1,36.384,437,236,12,6,434,4,406,9.92e-81,261
tr|S4HEE6|S4HEE6_GARVA,WP_035169282.1,36.259,433,238,9,6,434,7,405,1.07e-80,261
tr|S4HEE6|S4HEE6_GARVA,WP_003672486.1,36.259,433,238,9,6,434,7,405,1.89e-80,261
tr|S4HEE6|S4HEE6_GARVA,WP_153705977.1,36.259,433,238,9,6,434,7,405,2.02e-80,260
tr|S4HEE6|S4HEE6_GARVA,WP_003668435.1,36.259,433,238,9,6,434,7,405,2.17e-80,260
tr|S4HEE6|S4HEE6_GARVA,WP_003675693.1,36.028,433,239,9,6,434,7,405,2.29e-80,260
tr|S4HEE6|S4HEE6_GARVA,WP_152743084.1,36.259,433,238,9,6,434,7,405,2.37e-80,260
tr|S4HEE6|S4HEE6_GARVA,WP_085678808.1,36.259,433,238,9,6,434,7,405,2.78e-80,260
tr|S4HEE6|S4HEE6_GARVA,WP_006587159.1,34.061,458,259,9,1,451,1,422,6.73e-80,259
tr|S4HEE6|S4HEE6_GARVA,WP_048595839.1,34.061,458,259,9,1,451,1,422,1.01e-79,258
tr|S4HEE6|S4HEE6_GARVA,WP_144226754.1,36.028,433,239,9,6,434,7,405,1.20e-79,258
tr|S4HEE6|S4HEE6_GARVA,WP_119948148.1,36.636,434,233,12,6,431,4,403,1.89e-79,258
tr|S4HEE6|S4HEE6_GARVA,WP_006584466.1,34.061,458,259,9,1,451,1,422,2.37e-79,258
tr|S4HEE6|S4HEE6_GARVA,WP_151143463.1,33.843,458,260,9,1,451,1,422,3.00e-79,257
tr|S4HEE6|S4HEE6_GARVA,WP_021952475.1,36.166,459,249,12,6,459,4,423,6.90e-79,256
tr|S4HEE6|S4HEE6_GARVA,WP_050641673.1,38.249,434,226,10,6,434,5,401,2.43e-78,255
tr|S4HEE6|S4HEE6_GARVA,WP_315567982.1,32.784,485,277,12,1,478,1,443,1.21e-75,248
tr|S4HEE6|S4HEE6_GARVA,WP_006916598.1,32.842,475,277,12,6,476,3,439,2.95e-75,247
tr|S4HEE6|S4HEE6_GARVA,EGG33004.1,32.305,486,278,13,1,478,1,443,3.55e-75,247
tr|S4HEE6|S4HEE6_GARVA,KWU04044.1,33.790,438,252,10,1,434,1,404,5.09e-75,246
tr|S4HEE6|S4HEE6_GARVA,KAA8780967.1,33.562,438,253,10,1,434,1,404,1.68e-74,245
tr|S4HEE6|S4HEE6_GARVA,CBL50898.1,33.562,438,253,10,1,434,1,404,1.77e-74,245
tr|S4HEE6|S4HEE6_GARVA,KAA8796410.1,33.718,433,249,10,6,434,4,402,4.33e-74,244
tr|S4HEE6|S4HEE6_GARVA,EFQ44615.1,33.958,427,244,10,12,434,1,393,1.61e-73,242
tr|S4HEE6|S4HEE6_GARVA,WP_315573572.1,32.099,486,279,12,1,478,1,443,3.38e-73,241
tr|S4HEE6|S4HEE6_GARVA,WP_103084777.1,33.891,478,272,12,5,476,3,442,1.46e-69,232
tr|S4HEE6|S4HEE6_GARVA,tr|I4M2D7|I4M2D7_GARVA,34.310,478,270,13,5,476,3,442,1.77e-69,232
tr|S4HEE6|S4HEE6_GARVA,WP_004107357.1,34.310,478,270,13,5,476,3,442,1.95e-69,232
tr|S4HEE6|S4HEE6_GARVA,WP_032814736.1,34.310,478,270,13,5,476,3,442,2.14e-69,232
tr|S4HEE6|S4HEE6_GARVA,WP_075523085.1,33.891,478,272,12,5,476,3,442,2.16e-69,232
tr|S4HEE6|S4HEE6_GARVA,WP_116794216.1,34.310,478,270,13,5,476,3,442,3.68e-69,231
tr|S4HEE6|S4HEE6_GARVA,WP_060787322.1,34.100,478,271,13,5,476,3,442,7.25e-69,230
tr|S4HEE6|S4HEE6_GARVA,WP_004130324.1,33.891,478,272,13,5,476,3,442,1.96e-68,229
tr|S4HEE6|S4HEE6_GARVA,WP_004112411.1,33.264,478,275,12,5,476,3,442,2.64e-68,229
tr|S4HEE6|S4HEE6_GARVA,tr|F5LUS3|F5LUS3_GARVA,33.264,478,275,12,5,476,11,450,2.71e-68,229
tr|S4HEE6|S4HEE6_GARVA,tr|S4I2W5|S4I2W5_GARVA,33.682,478,273,13,5,476,3,442,3.10e-68,229
tr|S4HEE6|S4HEE6_GARVA,WP_003839401.1,33.473,478,274,12,5,476,3,442,3.10e-68,229
tr|S4HEE6|S4HEE6_GARVA,tr|S4GUR8|S4GUR8_GARVA,33.891,478,272,13,5,476,3,442,3.33e-68,229
tr|S4HEE6|S4HEE6_GARVA,tr|S4H834|S4H834_GARVA,33.264,478,275,12,5,476,3,442,3.71e-68,228
tr|S4HEE6|S4HEE6_GARVA,WP_006303738.1,32.644,435,252,11,14,440,14,415,3.33e-64,218
tr|S4HEE6|S4HEE6_GARVA,WP_090413920.1,31.264,451,263,10,9,459,9,412,1.39e-63,216
tr|S4HEE6|S4HEE6_GARVA,WP_006303093.1,32.456,456,265,13,14,461,14,434,1.65e-63,216
tr|S4HEE6|S4HEE6_GARVA,WP_118517175.1,31.925,426,246,9,9,434,9,390,6.76e-62,212
tr|S4HEE6|S4HEE6_GARVA,WP_053962473.1,30.508,472,284,11,14,478,12,446,5.91e-61,209
tr|S4HEE6|S4HEE6_GARVA,WP_009400048.1,33.718,433,248,9,5,432,3,401,6.40e-61,209
tr|S4HEE6|S4HEE6_GARVA,WP_117755858.1,30.193,467,283,12,13,476,11,437,2.35e-60,208
tr|S4HEE6|S4HEE6_GARVA,WP_003528609.1,30.193,467,283,12,13,476,11,437,6.31e-60,207
