id,protein,taxa,e-value
WP_022373502.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Sutterella sp,0.0
WP_018713425.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Campylobacter ureolyticus,0.0
WP_101637662.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Campylobacter ureolyticus,0.0
WP_139689042.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Sutterella sp,0.0
WP_118276409.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Sutterella sp,0.0
WP_071906236.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
WP_000013982.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
WP_000185342.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
NP_312463.2, biotin sulfoxide reductase,Escherichia coli,0.0
YP_006776955.1, biotin sulfoxide reductase,Escherichia coli,0.0
WP_000013958.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
YP_002414705.1, biotin sulfoxide reductase,Escherichia coli,0.0
WP_000013916.1, MULTISPECIES: molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
NP_418007.3, biotin sulfoxide reductase,Escherichia coli,0.0
WP_000013940.1, molybdopterin guanine dinucleotide-containing S/N-oxide reductase,Escherichia coli,0.0
YP_002409945.1, biotin sulfoxide reductase,Escherichia coli,0.0
YP_006121878.1, biotin sulfoxide reductase,Escherichia coli,0.0
WP_021995892.1, dimethylsulfoxide reductase,Sutterella wadsworthensis,0.0
WP_016473763.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,0.0
WP_018713391.1, hypothetical protein,Campylobacter ureolyticus,0.0
WP_113854568.1, trimethylamine-N-oxide reductase TorA,Sutterella wadsworthensis,0.0
WP_005431738.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,0.0
WP_139688684.1, trimethylamine-N-oxide reductase TorA,Sutterella sp,0.0
WP_113854696.1, trimethylamine-N-oxide reductase TorA,Sutterella wadsworthensis,3.29e-180
WP_022372461.1, hypothetical protein,Sutterella sp,4.87e-180
WP_005428970.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,2.92e-179
WP_139687371.1, trimethylamine-N-oxide reductase TorA,Sutterella sp,6.04e-168
WP_022373988.1, dimethyl sulfoxide reductase,Sutterella sp,4.18e-161
WP_022442956.1, hypothetical protein,Sutterella sp,4.24e-138
WP_051009027.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,3.18e-127
WP_062333187.1, molybdopterin-dependent oxidoreductase,Sutterella sp,6.87e-125
WP_005643110.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Haemophilus haemolyticus,4.64e-90
YP_006119178.1," dimethyl sulfoxide reductase, anaerobic subunit A",Escherichia coli,6.98e-89
YP_006780050.1, anaerobic dimethyl sulfoxide reductase subunit A,Escherichia coli,1.34e-88
WP_000850297.1, dimethylsulfoxide reductase subunit A,Escherichia coli,1.41e-88
WP_062946183.1, dimethylsulfoxide reductase subunit A,Escherichia coli,1.52e-88
WP_000850334.1, MULTISPECIES: dimethylsulfoxide reductase subunit A,Escherichia coli,1.57e-88
WP_000850306.1, MULTISPECIES: dimethylsulfoxide reductase subunit A,Escherichia coli,1.67e-88
WP_000850325.1, dimethylsulfoxide reductase subunit A,Escherichia coli,1.81e-88
NP_415414.4, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.98e-88
YP_002411842.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.51e-88
YP_002408217.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,3.89e-88
WP_038430859.1, dimethylsulfoxide reductase subunit A,Escherichia coli,2.12e-87
WP_005632842.1, molybdopterin-dependent oxidoreductase,Haemophilus haemolyticus,3.21e-87
WP_044364421.1, MULTISPECIES: twin-arginine translocation signal domain-containing protein,Haemophilus haemolyticus,9.66e-87
WP_118858937.1, twin-arginine translocation signal domain-containing protein,Haemophilus haemolyticus,2.25e-86
WP_022372632.1, dimethyl sulfoxide reductase subunit A,Sutterella sp,1.48e-84
WP_118275414.1, molybdopterin-dependent oxidoreductase,Sutterella sp,2.26e-84
WP_147645381.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,9.14e-81
WP_000041554.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,8.67e-79
WP_000041668.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.04e-78
WP_005435431.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,2.65e-78
YP_006119947.1, oxidoreductase subunit,Escherichia coli,3.93e-78
WP_022444139.1, dimethyl sulfoxide reductase subunit A,Sutterella sp,3.03e-77
NP_416104.1, putative selenate reductase YnfE,Escherichia coli,3.29e-77
WP_062331274.1, molybdopterin-dependent oxidoreductase,Sutterella sp,7.44e-77
YP_002412605.1, oxidoreductase subunit,Escherichia coli,1.01e-76
WP_023154523.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.89e-76
WP_065226943.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,2.13e-76
WP_005026630.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.68e-76
WP_005435120.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,5.27e-76
WP_118276468.1, molybdopterin-dependent oxidoreductase,Sutterella sp,1.75e-75
WP_029435319.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,2.46e-75
YP_006779227.1, oxidoreductase subunit,Escherichia coli,3.43e-75
WP_061069257.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,6.37e-75
NP_310320.1, S- and N-oxide reductase subunit A,Escherichia coli,8.61e-75
WP_000041703.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.70e-74
WP_013170453.1, dimethyl sulfoxide reductase subunit A,Arcanobacterium haemolyticum,3.25e-74
WP_046939452.1, dimethyl sulfoxide reductase subunit A,Haemophilus haemolyticus,5.68e-74
WP_072141258.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.34e-73
YP_002407476.1, oxidoreductase subunit,Escherichia coli,1.36e-73
WP_024257742.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.76e-73
WP_001443304.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.84e-73
YP_006779226.1, oxidoreductase subunit,Escherichia coli,3.49e-73
YP_002407475.1, oxidoreductase subunit,Escherichia coli,4.13e-73
NP_310321.2, S- and N-oxide reductase subunit A,Escherichia coli,4.48e-73
WP_077884277.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,4.65e-73
WP_000041701.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,4.97e-73
WP_001414236.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,5.51e-73
YP_002412606.1, oxidoreductase subunit,Escherichia coli,6.40e-73
WP_000380691.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.02e-72
WP_001340362.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Escherichia coli,1.38e-72
WP_077886428.1, dimethyl sulfoxide reductase subunit A,Escherichia coli,1.86e-72
WP_001342196.1, MULTISPECIES: dimethyl sulfoxide reductase subunit A,Escherichia coli,1.88e-72
WP_070725086.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Actinomyces radingae,3.01e-72
NP_311411.1, S- and N-oxide reductase subunit A,Escherichia coli,3.06e-72
WP_058236300.1, molybdopterin-dependent oxidoreductase,Actinomyces ihumii,4.17e-72
WP_101485887.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,9.12e-68
WP_004008961.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,9.78e-66
WP_004007416.1, molybdopterin-dependent oxidoreductase,Mobiluncus curtisii,4.31e-65
WP_004011172.1, molybdopterin-dependent oxidoreductase,Mobiluncus holmesii,4.52e-65
WP_048706639.1, molybdopterin-dependent oxidoreductase,Arcanobacterium haemolyticum,3.38e-62
WP_117755955.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,2.48e-61
WP_147558684.1, molybdopterin-dependent oxidoreductase ,Clostridium leptum,3.88e-61
WP_022444361.1, dimethyl sulfoxide reductase subunit A,Sutterella sp,2.11e-58
WP_139687183.1, hypothetical protein,Sutterella sp,2.47e-55
KXB53114.1," anaerobic dimethyl sulfoxide reductase, A subunit, DmsA/YnfE family",Eggerthella like,4.63e-55
WP_094224144.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.64e-54
YP_006119949.1," oxidoreductase subunit, partial",Escherichia coli,2.01e-53
WP_066780161.1, molybdopterin-dependent oxidoreductase,TM7 H1,2.38e-53
WP_022444442.1, tat pathway signal sequence domain protein,Sutterella sp,1.91e-36
KXB53175.1," molybdopterin oxidoreductase, partial",Eggerthella like,1.07e-34
WP_156425684.1, molybdopterin-dependent oxidoreductase,TM7 H1,1.41e-34
WP_005435299.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Sutterella sp;Sutterella wadsworthensis,1.03e-33
WP_118276322.1, molybdopterin-dependent oxidoreductase,Sutterella sp,6.53e-33
WP_072095802.1, molybdopterin-dependent oxidoreductase,Escherichia coli,2.09e-28
WP_101637597.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,3.84e-27
WP_016646855.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,1.43e-26
WP_024962542.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,3.98e-26
WP_115651847.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,5.37e-26
WP_050335180.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,6.38e-26
WP_018713655.1, thiosulfate reductase PhsA,Campylobacter ureolyticus,6.66e-26
WP_118275967.1, molybdopterin-dependent oxidoreductase,Sutterella sp,1.52e-23
WP_065360181.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,2.82e-23
WP_002835344.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,5.93e-22
WP_087478284.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,2.42e-21
WP_004269613.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.94e-21
WP_094209581.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,3.21e-21
WP_102164548.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,3.59e-21
WP_002838622.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,8.57e-21
WP_005024980.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,9.14e-21
WP_094225530.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.12e-20
WP_110058349.1, formate dehydrogenase,Finegoldia magna,1.22e-20
WP_062412550.1, molybdopterin-dependent oxidoreductase,Megasphaera lornae,1.29e-20
WP_154254578.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,2.35e-20
WP_094206954.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,2.39e-20
WP_004838149.1, formate dehydrogenase subunit alpha,Anaerococcus vaginalis,2.64e-20
WP_094202590.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,3.29e-20
WP_012817910.1," formate dehydrogenase H subunit alpha, selenocysteine-containing",Escherichia coli,5.08e-20
WP_020310418.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Megasphaera lornae,5.42e-20
WP_002842043.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,5.45e-20
WP_077633847.1, formate dehydrogenase subunit alpha,Escherichia coli,7.37e-20
WP_001300547.1, MULTISPECIES: formate dehydrogenase subunit alpha,Escherichia coli,7.37e-20
YP_002415220.1, formate dehydrogenase-H selenopolypeptide subunit,Escherichia coli,9.99e-20
WP_060790008.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.00e-19
WP_035112250.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.15e-19
WP_154274162.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,1.24e-19
WP_077630709.1, formate dehydrogenase subunit alpha,Escherichia coli,1.34e-19
NP_313088.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,3.96e-19
WP_022373485.1, tat pathway signal sequence domain protein,Sutterella sp,1.15e-18
WP_065360269.1, formate dehydrogenase subunit alpha,Megasphaera lornae,1.37e-18
WP_016476440.1, MULTISPECIES: molybdopterin-dependent oxidoreductase,Veillonella atypica,1.60e-18
WP_118354335.1, molybdopterin oxidoreductase family protein,Veillonella atypica,1.62e-18
WP_005375609.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,5.26e-18
WP_119982336.1, molybdopterin oxidoreductase family protein,Veillonella atypica,8.41e-18
WP_005379752.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,1.23e-17
WP_156931700.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,1.44e-17
WP_154273762.1, formate dehydrogenase subunit alpha,Finegoldia magna,1.84e-17
WP_005384044.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,2.36e-17
WP_154254604.1, MULTISPECIES: formate dehydrogenase subunit alpha,Megasphaera lornae,4.54e-17
WP_094203446.1, molybdopterin-dependent oxidoreductase,Finegoldia magna,5.53e-17
WP_060807248.1, molybdopterin-dependent oxidoreductase,Veillonella atypica,7.01e-17
WP_080565304.1, formate dehydrogenase subunit alpha,Finegoldia magna,9.61e-17
WP_094230127.1, formate dehydrogenase subunit alpha,Finegoldia magna,1.64e-16
WP_080551582.1, formate dehydrogenase subunit alpha,Finegoldia magna,2.21e-16
WP_080552394.1, formate dehydrogenase subunit alpha,Finegoldia magna,2.21e-16
WP_081091115.1, formate dehydrogenase subunit alpha,Finegoldia magna,2.25e-16
WP_094225818.1, formate dehydrogenase subunit alpha,Finegoldia magna,2.36e-16
WP_080503393.1, formate dehydrogenase subunit alpha,Finegoldia magna,6.84e-16
WP_082715159.1, formate dehydrogenase subunit alpha,TM7 H1,8.48e-16
WP_083801168.1, formate dehydrogenase subunit alpha,Megasphaera micronuciformis,1.34e-15
YP_006122433.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,1.62e-15
WP_062332669.1, molybdopterin-dependent oxidoreductase,Sutterella sp,2.40e-15
KXB54199.1, Tat pathway signal sequence domain protein,Eggerthella like,2.43e-15
KXB54199.1, Tat pathway signal sequence domain protein,Eggerthella like,2.14e-06
WP_118781644.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,3.03e-15
WP_118817230.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,3.08e-15
WP_118775974.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,3.11e-15
WP_118795822.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,3.42e-15
YP_006781340.1," formate dehydrogenase-H, selenopolypeptide subunit",Escherichia coli,3.85e-15
WP_080567419.1, MULTISPECIES: formate dehydrogenase subunit alpha,Haemophilus haemolyticus,4.31e-15
WP_114892665.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,4.82e-15
WP_080565539.1, MULTISPECIES: formate dehydrogenase subunit alpha,Haemophilus haemolyticus,5.04e-15
WP_081278295.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,5.78e-15
WP_118788561.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,5.83e-15
WP_080948128.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,5.88e-15
WP_118842976.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,6.25e-15
WP_134078808.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,6.36e-15
WP_080950181.1, MULTISPECIES: formate dehydrogenase subunit alpha,Haemophilus haemolyticus,6.58e-15
WP_080563620.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,7.75e-15
WP_156425662.1, molybdopterin-dependent oxidoreductase,TM7 H1,8.34e-15
WP_156425662.1, molybdopterin-dependent oxidoreductase,TM7 H1,3.70e-06
WP_114892187.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,9.20e-15
WP_095629811.1, formate dehydrogenase subunit alpha,Megasphaera lornae,9.89e-15
WP_118855206.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,1.04e-14
WP_080950766.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,1.06e-14
WP_118793832.1, formate dehydrogenase subunit alpha,Haemophilus haemolyticus,1.71e-14
WP_139688891.1, twin-arginine translocation signal domain-containing protein,Sutterella sp,6.09e-14
WP_139688891.1, twin-arginine translocation signal domain-containing protein,Sutterella sp,1.48e-06
WP_087478841.1, formate dehydrogenase subunit alpha,Megasphaera lornae,8.64e-14
WP_080545245.1, formate dehydrogenase subunit alpha,Finegoldia magna,1.67e-13
WP_094203932.1, formate dehydrogenase subunit alpha,Finegoldia magna,2.37e-13
WP_005429328.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,2.68e-13
WP_005429328.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,9.35e-08
WP_062331996.1, molybdopterin-dependent oxidoreductase,Sutterella sp,2.77e-13
WP_139687182.1, oxidoreductase,Sutterella sp,3.27e-13
WP_110057840.1, formate dehydrogenase subunit alpha,Finegoldia magna,3.63e-13
WP_094223647.1, formate dehydrogenase subunit alpha,Finegoldia magna,3.95e-13
WP_118274673.1, molybdopterin-dependent oxidoreductase,Sutterella sp,4.84e-13
WP_094208885.1, formate dehydrogenase subunit alpha,Finegoldia magna,4.85e-13
WP_094210023.1, formate dehydrogenase subunit alpha,Finegoldia magna,6.27e-13
WP_094207397.1, formate dehydrogenase subunit alpha,Finegoldia magna,6.55e-13
WP_032827153.1, formate dehydrogenase,Haemophilus haemolyticus,7.75e-13
WP_016475238.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,8.29e-13
WP_016475238.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,1.04e-07
WP_005432320.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,9.28e-13
WP_118861621.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.10e-12
WP_016474232.1, molybdopterin-dependent oxidoreductase,Sutterella wadsworthensis,1.32e-12
WP_113854330.1, molybdopterin oxidoreductase,Sutterella wadsworthensis,1.39e-12
NP_416710.1, periplasmic nitrate reductase subunit NapA,Escherichia coli,2.02e-12
YP_006120588.1, nitrate reductase catalytic subunit,Escherichia coli,2.20e-12
WP_032277551.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,2.25e-12
YP_002413254.1, nitrate reductase large subunit,Escherichia coli,2.27e-12
WP_114891534.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.37e-12
WP_000778069.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Escherichia coli,2.37e-12
WP_058695594.1, formate dehydrogenase subunit alpha,Eubacterium sp,2.44e-12
WP_139687519.1, molybdopterin oxidoreductase,Sutterella sp,2.44e-12
WP_118790526.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.04e-12
WP_016474531.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,3.20e-12
WP_000778046.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,3.26e-12
WP_025404412.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,3.31e-12
YP_002408304.1, nitrate reductase catalytic subunit,Escherichia coli,3.46e-12
WP_000778047.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,3.55e-12
WP_000778048.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,4.59e-12
WP_005428799.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,4.66e-12
WP_021995532.1, formate dehydrogenase subunit alpha,Sutterella wadsworthensis,5.92e-12
WP_118777247.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.46e-12
WP_046942540.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.74e-12
YP_006778389.1, nitrate reductase catalytic subunit,Escherichia coli,7.54e-12
WP_081638972.1, MULTISPECIES: formate dehydrogenase subunit alpha,Megasphaera lornae,1.04e-11
WP_072643114.1, periplasmic nitrate reductase subunit alpha,Escherichia coli,1.04e-11
WP_005627029.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.08e-11
WP_005636508.1, nitrate reductase catalytic subunit,Haemophilus haemolyticus,1.17e-11
WP_065249921.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.21e-11
WP_065246586.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.31e-11
WP_032803590.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.53e-11
WP_005643039.1, MULTISPECIES: nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.93e-11
WP_118800691.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.97e-11
WP_005635178.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.25e-11
WP_046938662.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.52e-11
WP_118817195.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.61e-11
WP_046952771.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.79e-11
WP_118855508.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.70e-11
WP_062330733.1, molybdopterin-dependent oxidoreductase,Sutterella sp,4.44e-11
WP_022443800.1, hypothetical protein,Sutterella sp,4.54e-11
WP_005647135.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.95e-11
WP_118795980.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,5.40e-11
WP_118785332.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.74e-11
WP_118788683.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,6.97e-11
WP_118867997.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,7.66e-11
WP_133499088.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,8.35e-11
WP_118843455.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.03e-10
KXB51866.1, putative formate dehydrogenase H,Eggerthella like,1.12e-10
WP_013379307.1, MULTISPECIES: formate dehydrogenase subunit alpha,Eubacterium sp,1.15e-10
WP_118805672.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.53e-10
WP_111695962.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.55e-10
WP_046950563.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.61e-10
WP_118813514.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.79e-10
WP_118879533.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,1.85e-10
WP_118811519.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.00e-10
WP_118781774.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.52e-10
WP_118775619.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,2.69e-10
WP_118793731.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.20e-10
WP_118808675.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,3.48e-10
WP_139687334.1, formate dehydrogenase subunit alpha,Sutterella sp,3.77e-10
WP_118865456.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.39e-10
WP_114908251.1, nitrate reductase catalytic subunit NapA,Haemophilus haemolyticus,4.74e-10
WP_029435591.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,7.56e-10
WP_139688051.1, molybdopterin oxidoreductase,Sutterella sp,8.34e-10
WP_005027938.1, molybdopterin-dependent oxidoreductase,Bilophila wadsworthia,9.47e-10
WP_156425740.1, formate dehydrogenase subunit alpha,TM7 H1,1.01e-09
