id,protein,taxa,e-value
WP_049548939.1, formate--tetrahydrofolate ligase,Streptococcus pseudopneumoniae,0.0
WP_049500793.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_044929132.1, formate--tetrahydrofolate ligase ,Clostridium leptum,0.0
WP_078238414.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_045606999.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_049515414.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_033687058.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_033685156.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_000845261.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_049535628.1, formate--tetrahydrofolate ligase,Streptococcus pseudopneumoniae,0.0
WP_049487234.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus mitis;Streptococcus pseudopneumoniae,0.0
WP_049496349.1, formate--tetrahydrofolate ligase,Streptococcus pseudopneumoniae,0.0
WP_023944215.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_042900742.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_053039629.1, MULTISPECIES: formate--tetrahydrofolate ligase,Haemophilus haemolyticus,0.0
WP_142557153.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_042751243.1, formate--tetrahydrofolate ligase,Streptococcus mitis,0.0
WP_019124897.1, formate--tetrahydrofolate ligase,Peptoniphilus grossensis,0.0
WP_049517508.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_106100843.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_150824387.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_007554421.1, formate--tetrahydrofolate ligase,Dialister micraerophilus,0.0
WP_059076888.1, MULTISPECIES: formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_024053084.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_022526141.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_075659457.1, formate--tetrahydrofolate ligase,Peptoniphilus grossensis,0.0
WP_007555517.1, formate--tetrahydrofolate ligase,Dialister micraerophilus,0.0
WP_117644408.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_025271807.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_003032545.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_049508442.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_151380072.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_065360124.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_062412075.1, MULTISPECIES: formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_157622033.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_003033546.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_036243230.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_022501408.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_049512290.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_003024207.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_057489690.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_143876567.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_022524992.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_119982054.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_049533774.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_003042137.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_004825362.1, formate--tetrahydrofolate ligase,Peptoniphilus lacrimalis,0.0
WP_106388423.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_019034847.1, formate--tetrahydrofolate ligase,Peptoniphilus lacrimalis,0.0
WP_060807881.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_037600835.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_073687950.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_106083408.1, formate--tetrahydrofolate ligase,Streptococcus anginosus,0.0
WP_005380514.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_058260499.1, formate--tetrahydrofolate ligase,Fenollaria timonensis,0.0
WP_021144032.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_016475839.1, MULTISPECIES: formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_049554249.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_049546056.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_004184127.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_118353647.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_005377319.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_048790415.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_013990464.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_156931470.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_005382497.1, formate--tetrahydrofolate ligase,Veillonella atypica,0.0
WP_154864777.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_006942820.1, formate--tetrahydrofolate ligase,Megasphaera micronuciformis,0.0
WP_020311066.1, MULTISPECIES: formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_045768630.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_004182072.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_002891135.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_019214735.1, formate--tetrahydrofolate ligase,Fenollaria massiliensis,0.0
WP_022259447.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_110981459.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_014634602.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_004833547.1, formate--tetrahydrofolate ligase,Parvimonas micra,0.0
WP_021151771.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_150262905.1, formate--tetrahydrofolate ligase,Parvimonas micra,0.0
WP_028257181.1, formate--tetrahydrofolate ligase,Veillonella montpellierensis,0.0
WP_073687144.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_036758470.1, formate--tetrahydrofolate ligase,Peptoniphilus lacrimalis,0.0
WP_073686338.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_115716393.1, MULTISPECIES: formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_038151406.1, formate--tetrahydrofolate ligase,Veillonella montpellierensis,0.0
WP_118022939.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_045772382.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_101912734.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_036715217.1, formate--tetrahydrofolate ligase,Parvimonas micra,0.0
WP_084871337.1, formate--tetrahydrofolate ligase,Streptococcus salivarius,0.0
WP_000845305.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_000845316.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_016480785.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_000845311.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_000845314.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_117925735.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_000845309.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_117992462.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_000845315.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_015058556.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_000845308.1, MULTISPECIES: formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_117571323.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_118116046.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_000845317.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_000845312.1, formate--tetrahydrofolate ligase,Streptococcus agalactiae,0.0
WP_008691160.1, formate--tetrahydrofolate ligase,Eubacterium sp,0.0
WP_087478085.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_095629382.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_005903107.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_059223150.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_088389136.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_032848326.1, MULTISPECIES: formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_023040761.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_060496619.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_005895018.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_032890350.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_007390730.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_005910376.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_009007941.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_008702613.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_060675511.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_008694885.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_150152030.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_158412659.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_098703568.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_005904552.1, formate-tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_029759457.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_008796454.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_131748773.1, formate--tetrahydrofolate ligase,Anaerococcus prevotii,0.0
WP_005889235.1, MULTISPECIES: formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
WP_091790717.1, formate--tetrahydrofolate ligase,Peptococcus niger,0.0
WP_005912583.1, formate--tetrahydrofolate ligase,Fusobacterium nucleatum,0.0
KXB47840.1, formate--tetrahydrofolate ligase,Eggerthella like,0.0
WP_066781699.1, formate--tetrahydrofolate ligase,TM7 H1,0.0
WP_002838563.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_094502696.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_065533554.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_006917567.1, formate--tetrahydrofolate ligase,Lactobacillus coleohominis,0.0
WP_113896952.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_153706635.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_085679941.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_078009404.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_122480843.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_135951946.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_152709438.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_003670376.1, MULTISPECIES: formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_019253963.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_094202572.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_035109249.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_094509896.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_003675909.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_094224481.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_094203399.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_094209536.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_003669710.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_094206912.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_003717516.1, formate--tetrahydrofolate ligase,Lactobacillus vaginalis,0.0
WP_153707081.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_035153428.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_035168025.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_003665419.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_110058516.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_098035558.1, MULTISPECIES: formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_132140060.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_134988331.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_019251508.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_102168606.1, formate--tetrahydrofolate ligase,Gardnerella genomosp18,0.0
WP_153704992.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_152698007.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_094504348.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_094223288.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_094208393.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_087214677.1, MULTISPECIES: formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
KWU04711.1, formate--tetrahydrofolate ligase,Lactobacillus crispatus,0.0
WP_094205413.1, formate--tetrahydrofolate ligase,Finegoldia magna,0.0
WP_153710800.1, formate--tetrahydrofolate ligase,Lactobacillus reuteri,0.0
WP_124031491.1, formate--tetrahydrofolate ligase,Lactobacillus vaginalis,0.0
WP_019115842.1, formate--tetrahydrofolate ligase,Anaerococcus vaginalis,0.0
WP_007392148.1, formate--tetrahydrofolate ligase,Megasphaera lornae,0.0
WP_004834448.1, formate--tetrahydrofolate ligase,Anaerococcus prevotii,0.0
WP_015778041.1, formate--tetrahydrofolate ligase,Anaerococcus prevotii,0.0
WP_004838859.1, formate--tetrahydrofolate ligase,Anaerococcus vaginalis,0.0
WP_060777301.1, formate--tetrahydrofolate ligase,Aerococcus christensenii,0.0
LCVA_818, formate--tetrahydrofolate ligase family protein,Lachnocurva vaginae,0.0
WP_060936700.1, formate--tetrahydrofolate ligase,Aerococcus christensenii,0.0
WP_036791948.1, MULTISPECIES: formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_036846015.1, MULTISPECIES: formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_021903086.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_101660214.1, formate--tetrahydrofolate ligase,Aerococcus christensenii,0.0
WP_062485401.1, formate--tetrahydrofolate ligase,Megasphaera hutchinsoni,0.0
WP_044233200.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_070707603.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_044190796.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_003145938.1, formate--tetrahydrofolate ligase,Gemella haemolysans,0.0
WP_066129225.1, formate--tetrahydrofolate ligase,Gemella asaccharolytica,0.0
WP_070465173.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_006626755.1, formate--tetrahydrofolate ligase,Bulleidia extructa,0.0
WP_006302675.1, formate--tetrahydrofolate ligase,Fannyhessea vaginae,0.0
WP_009433407.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_003145133.1, formate--tetrahydrofolate ligase,Gemella haemolysans,0.0
WP_044115786.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_004828723.1, formate--tetrahydrofolate ligase,Anaerococcus lactolyticus,0.0
WP_036887370.1, formate--tetrahydrofolate ligase,Prevotella bivia,0.0
WP_036864215.1, formate--tetrahydrofolate ligase,Prevotella bivia,0.0
WP_004338008.1, formate--tetrahydrofolate ligase,Prevotella bivia,0.0
WP_048597133.1, formate--tetrahydrofolate ligase,Fannyhessea vaginae,0.0
WP_022473017.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
WP_061102622.1, formate--tetrahydrofolate ligase,Fannyhessea vaginae,0.0
WP_036867364.1, formate--tetrahydrofolate ligase,Prevotella bivia,0.0
WP_060914740.1, formate--tetrahydrofolate ligase,Gemella haemolysans,0.0
WP_061450330.1, formate--tetrahydrofolate ligase,Prevotella bivia,0.0
WP_072537157.1, formate--tetrahydrofolate ligase,Anaerococcus mediterraneensis,0.0
WP_008765608.1, formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_010538167.1, MULTISPECIES: formate--tetrahydrofolate ligase,Bacteroides faecis;Bacteroides thetaiotaomicron,0.0
WP_036880821.1, formate--tetrahydrofolate ligase,Porphyromonas sp,0.0
WP_130041836.1, formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_055218080.1, formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_008761411.1, MULTISPECIES: formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_011107423.1, formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_005432882.1, formate--tetrahydrofolate ligase,Sutterella wadsworthensis,0.0
WP_034574204.1, formate--tetrahydrofolate ligase,Mageeibacillus indolicus,0.0
WP_062695048.1, formate--tetrahydrofolate ligase,Bacteroides thetaiotaomicron,0.0
WP_062331472.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
WP_028900912.1, formate--tetrahydrofolate ligase,Prevotella timonensis,0.0
WP_102188621.1, formate--tetrahydrofolate ligase,Prevotella timonensis,0.0
WP_012993529.1, formate--tetrahydrofolate ligase,Mageeibacillus indolicus,0.0
WP_118275788.1, formate--tetrahydrofolate ligase,Sutterella sp,0.0
